"2011.09921","Bing Zhang","Bing Zhang","""Slow"" Radio Bursts from Galactic Magnetars?","Added a closure relation for narrow-spectrum FRBs. More case studies
  presented. The version to appear in ApJL",,"10.3847/2041-8213/abd628",,"astro-ph.HE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Recently, one fast radio burst, FRB 200428, was detected from the Galactic
magnetar SGR J1935+2154 during one X-ray burst. This suggests that magnetars
can make FRBs. On the other hand, the majority of X-ray bursts from SGR
J1935+2154 are not associated with FRBs. One possible reason for such rarity of
FRB-SGR-burst associations is that the FRB emission is much more narrowly
beamed than the SGR burst emission. If such an interpretation is correct, one
would expect to detect radio bursts with viewing angles somewhat outside the
narrow emission beam. These ""slow"" radio bursts (SRBs) would have broader
widths and lower flux densities due to the smaller Doppler factor involved. We
derive two ""closure relations"" to judge whether a long, less luminous radio
burst could be an SRB. The 2.2-s, 308 Jy ms, 111 MHz radio burst detected from
SGR J1935+2154 by the BSA LPI radio telescope may be such an SRB. The 2-ms, 60
mJy ms faint burst detected by FAST from the same source could be also an SRB
if the corresponding FRB has a narrow spectrum. If the FRB beam is narrow,
there should be many more SRBs than FRBs from Galactic magnetars. The lack of
detection of abundant SRBs from magnetars would disfavor the hypothesis that
all SGR bursts are associated with narrow-beam FRBs.
","[{""version"":""v1"",""created"":""Thu, 19 Nov 2020 16:04:16 GMT""},{""version"":""v2"",""created"":""Wed, 23 Dec 2020 05:40:00 GMT""}]","2021-01-27"
"2011.09922","Antonio De Rosa","Antonio De Rosa, Riccardo Tione","Regularity for graphs with bounded anisotropic mean curvature","We fixed a typo in the statement of Theorem A",,,,"math.AP math.DG math.FA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We prove that $m$-dimensional Lipschitz graphs with anisotropic mean
curvature bounded in $L^p$, $p>m$, are regular almost everywhere in every
dimension and codimension. This provides partial or full answers to multiple
open questions arising in the literature. The anisotropic energy is required to
satisfy a novel ellipticity condition, which holds for instance in a $C^2$
neighborhood of the area functional. This condition is proved to imply the
atomic condition. In particular we provide the first non-trivial class of
examples of anisotropic energies in high codimension satisfying the atomic
condition, addressing an open question in the field. As a byproduct, we deduce
the rectifiability of varifolds (resp. of the mass of varifolds) with locally
bounded anisotropic first variation for a $C^2$ (resp. $C^1$) neighborhood of
the area functional. In addition to these examples, we also provide a class of
anisotropic energies in high codimension, far from the area functional, for
which the rectifiability of the mass of varifolds with locally bounded
anisotropic first variation holds. To conclude, we show that the atomic
condition excludes non-trivial Young measures in the case of anisotropic
stationary graphs.
","[{""version"":""v1"",""created"":""Thu, 19 Nov 2020 16:04:38 GMT""},{""version"":""v2"",""created"":""Wed, 2 Dec 2020 21:54:06 GMT""}]","2020-12-04"
"2011.09923","Zhi-Wei Wang","Zhi-Wei Wang and Samuel L. Braunstein","Could dark matter be a natural consequence of a dynamical universe?","8 pages, 1 figure",,,,"gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We construct the gravitating mass of an isolated composite system on
asymptotically-flat spacetimes within conventional general relativity and
investigate when this quantity is well defined. For stationary spacetimes, this
quantity is known to exactly equal the physical (ADM) mass. However, it remains
an open question whether these two masses are equal in the absence of a
timelike Killing vector. This is especially apropos since our universe has an
`origin' and hence no such Killing vector. Further, if these masses failed to
agree then composite systems could behave as if they had a `dark component,'
whose gravitating mass would not equal the physical mass-energy present. The
existence of such an apparent discrepancy is indeed ubiquitous in galaxies and
galaxy clusters, though currently it is attributed to the presence of dark
matter. We conclude that the theoretical question of the relation between these
masses for dynamical spacetimes is ripe for attention.
","[{""version"":""v1"",""created"":""Thu, 19 Nov 2020 16:06:47 GMT""}]","2020-11-20"
"2011.09924","Salvador Duarte Puertas","S. Duarte Puertas, J. M. Vilchez, J. Iglesias-P\'aramo, L. Drissen, C.
  Kehrig, T. Martin, E. P\'erez-Montero, A. Arroyo-Polonio","Searching for intergalactic star forming regions in Stephan's Quintet
  with SITELLE: II. Physical properties and metallicity","Accepted for publication in A&A, 30 pages, 17 figures, and 3 tables","A&A 645, A57 (2021)","10.1051/0004-6361/202038734",,"astro-ph.GA","http://creativecommons.org/licenses/by/4.0/","  Based on SITELLE spectroscopy, we studied the ionised gas emission for the
175 H$\alpha$ emission regions in the Stephan's Quintet (SQ). A detailed
analysis is performed of the star formation rate (SFR), oxygen abundance (O/H),
and nitrogen-to-oxygen abundance ratio (N/O) of the SQ regions, to explore the
provenance and evolution of this complex structure. According to the BPT
diagram, we found 91 HII, 17 composite, and 7 active galactic nucleus-like
regions in SQ. Several regions are compatible with fast shocks models without a
precursor for solar metallicity and low density (n=0.1 cm$^{-3}$), with
velocities between 175 - 300 km s$^{-1}$. We derived the total SFR in SQ
(log(SFR/M$_\odot\,yr^{-1}$=0.496); starburst A and B provide 28% and 9% of the
total SFR, and 45% comes from the regions with a radial velocity lower than
6160 km s$^{-1}$. For this reason, we assume that the material prior to the
collision with the new intruder (NI) does not show a high SFR, and therefore SQ
was apparently quenched. When considering the integrated SFR for the whole SQ
and the NI, we found that both zones have a SFR consistent with those obtained
in the SDSS star-forming galaxies. At least two chemically different gas
components cohabit in SQ where, on average, the regions with high radial
velocities (v$>$6160 km s$^{-1}$) have lower values of O/H and N/O than those
with low radial velocities (v$\leq$6160 km s$^{-1}$). The values found for the
line ratios, O/H, and N/O for the southern debris region and the northernmost
tidal tail, are compatible with regions belonging to the outer part of the
galaxies. We highlight the presence of inner-outer variation for O/H and some
emission line ratios along the NI strands and the young tidal tail south
strand. Finally, the SQ H$\alpha$ regions are outside the galaxies because the
interactions have dispersed the gas to the peripheral zones.
","[{""version"":""v1"",""created"":""Thu, 19 Nov 2020 16:07:11 GMT""}]","2021-01-13"
"2011.09925","R Inkulu","Sanjana Agrwal, R. Inkulu","Visibility Polygons and Visibility Graphs among Dynamic Polygonal
  Obstacles in the Plane","preliminary version appeared in COCOON 2020",,,,"cs.CG","http://creativecommons.org/licenses/by/4.0/","  We devise an algorithm for maintaining the visibility polygon of any query
point in a dynamic polygonal domain, i.e., as the polygonal domain is modified
with vertex insertions and deletions to its obstacles, we update the data
structures that store the visibility polygon of the query point. After
preprocessing the initial input polygonal domain to build a few data
structures, our algorithm takes O(k(\lg{|VP_{\cal P'}(q)|})+(\lg{n'})^{2}+h)
(resp. O(k(\lg n')^2+(\lg|VP_{\cal P'}(q)|)+h)) worst-case time to update data
structures that store visibility polygon VP_{\cal P'}(q) of a query point q
when any vertex v is inserted to (resp. deleted from) any obstacle of the
current polygonal domain \cal P'. Here, n' is the number of vertices in \cal
P', h is the number of obstacles in \cal P', VP_{\cal P'}(q) is the visibility
polygon of q in \cal P' (|VP_{\cal P'}(q)| is the number of vertices of
VP_{\cal P'}(q)), and k is the number of combinatorial changes in VP_{\cal
P'}(q) due to the insertion (resp. deletion) of v.
  As an application of the above algorithm, we also devise an algorithm for
maintaining the visibility graph of a dynamic polygonal domain, i.e., as the
polygonal domain is modified with vertex insertions and deletions to its
obstacles, we update data structures that store the visibility graph of the
polygonal domain. After preprocessing the initial input polygonal domain, our
dynamic algorithm takes O(k(\lg{n'})^{2}+h) (resp. O(k(\lg{n'})^{2}+h))
worst-case time to update data structures that store the visibility graph when
any vertex v is inserted to (resp. deleted from) any obstacle of the current
polygonal domain \cal P'. Here, n' is the number of vertices in \cal P', h is
the number of obstacles in \cal P', and k is the number of combinatorial
changes in the visibility graph of \cal P' due to the insertion (resp.
deletion) of v.
","[{""version"":""v1"",""created"":""Thu, 19 Nov 2020 16:07:41 GMT""}]","2020-11-20"
"2011.09927","Kosuke Mitarai","Kosuke Mitarai and Yasunari Suzuki and Wataru Mizukami and Yuya O.
  Nakagawa and Keisuke Fujii","Quadratic Clifford expansion for efficient benchmarking and
  initialization of variational quantum algorithms","8 pages, 5 figures",,,,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Variational quantum algorithms are considered to be appealing applications of
near-term quantum computers. However, it has been unclear whether they can
outperform classical algorithms or not. To reveal their limitations, we must
seek a technique to benchmark them on large scale problems. Here, we propose a
perturbative approach for efficient benchmarking of variational quantum
algorithms. The proposed technique performs perturbative expansion of a circuit
consisting of Clifford and Pauli rotation gates, which is enabled by exploiting
the classical simulatability of Clifford circuits. Our method can be applied to
a wide family of parameterized quantum circuits consisting of Clifford gates
and single-qubit rotation gates. The approximate optimal parameter obtained by
the method can also serve as an initial guess for further optimizations on a
quantum device, which can potentially solve the so-called ``barren-plateau''
problem. As the first application of the method, we perform a benchmark of
so-called hardware-efficient-type ansatzes when they are applied to the VQE of
one-dimensional hydrogen chains up to $\mathrm{H}_{24}$, which corresponds to
$48$-qubit system, using a standard workstation.
","[{""version"":""v1"",""created"":""Thu, 19 Nov 2020 16:09:00 GMT""},{""version"":""v2"",""created"":""Mon, 14 Dec 2020 08:14:29 GMT""}]","2020-12-15"
"2011.09928","Haoyu Dong","Haoyu Dong, Ze Wang, Qiang Qiu, and Guillermo Sapiro","Using Text to Teach Image Retrieval",,,,,"cs.LG cs.AI cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Image retrieval relies heavily on the quality of the data modeling and the
distance measurement in the feature space. Building on the concept of image
manifold, we first propose to represent the feature space of images, learned
via neural networks, as a graph. Neighborhoods in the feature space are now
defined by the geodesic distance between images, represented as graph vertices
or manifold samples. When limited images are available, this manifold is
sparsely sampled, making the geodesic computation and the corresponding
retrieval harder. To address this, we augment the manifold samples with
geometrically aligned text, thereby using a plethora of sentences to teach us
about images. In addition to extensive results on standard datasets
illustrating the power of text to help in image retrieval, a new public dataset
based on CLEVR is introduced to quantify the semantic similarity between visual
data and text data. The experimental results show that the joint embedding
manifold is a robust representation, allowing it to be a better basis to
perform image retrieval given only an image and a textual instruction on the
desired modifications over the image
","[{""version"":""v1"",""created"":""Thu, 19 Nov 2020 16:09:14 GMT""}]","2020-11-20"
"2011.09929","Luca Furieri","Yang Zheng, Luca Furieri, Maryam Kamgarpour, Na Li","Sample Complexity of Linear Quadratic Gaussian (LQG) Control for Output
  Feedback Systems","The first two authors Yang Zheng and Luca Furieri contributed equally
  to the results of this work","PMLR 144:559-570, 2021",,,"math.OC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper studies a class of partially observed Linear Quadratic Gaussian
(LQG) problems with unknown dynamics. We establish an end-to-end sample
complexity bound on learning a robust LQG controller for open-loop stable
plants. This is achieved using a robust synthesis procedure, where we first
estimate a model from a single input-output trajectory of finite length,
identify an H-infinity bound on the estimation error, and then design a robust
controller using the estimated model and its quantified uncertainty. Our
synthesis procedure leverages a recent control tool called Input-Output
Parameterization (IOP) that enables robust controller design using convex
optimization. For open-loop stable systems, we prove that the LQG performance
degrades linearly with respect to the model estimation error using the proposed
synthesis procedure. Despite the hidden states in the LQG problem, the achieved
scaling matches previous results on learning Linear Quadratic Regulator (LQR)
controllers with full state observations.
","[{""version"":""v1"",""created"":""Thu, 19 Nov 2020 16:10:58 GMT""},{""version"":""v2"",""created"":""Fri, 25 Jun 2021 13:18:48 GMT""}]","2021-07-14"
"2011.09930","Ulf Leonhardt","Ulf Leonhardt","Cosmological horizons radiate",,"Europhys. Lett. 135, 10002 (2021)","10.1209/0295-5075/ac0ecf",,"gr-qc quant-ph","http://creativecommons.org/licenses/by/4.0/","  Gibbons and Hawking [Phys. Rev. D 15, 2738 (1977)] have shown that the
horizon of de Sitter space emits radiation in the same way as the event horizon
of the black hole. But actual cosmological horizons are not event horizons,
except in de Sitter space. Nevertheless, this paper proves Gibbons' and
Hawking's radiation formula as an exact result for any flat space expanding
with strictly positive Hubble parameter. The paper gives visual and intuitive
insight into why this is the case. The paper also indicates how cosmological
horizons are related to the dynamical Casimir effect, which makes experimental
tests with laboratory analogues possible.
","[{""version"":""v1"",""created"":""Thu, 19 Nov 2020 16:12:45 GMT""},{""version"":""v2"",""created"":""Mon, 23 Nov 2020 14:56:59 GMT""}]","2021-09-10"
"2011.09932","Shmuel Onn","Martin Koutecky, Shmuel Onn","Uniform and Monotone Line Sum Optimization",,"Discrete Applied Mathematics, 298:165--170, 2021",,,"math.OC cs.CC cs.DM cs.DS math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The {\em line sum optimization problem} asks for a $(0,1)$-matrix minimizing
the sum of given functions evaluated at its row and column sums. We show that
the {\em uniform} problem, with identical row functions and identical column
functions, and the {\em monotone} problem, over matrices with nonincreasing row
and column sums, are polynomial time solvable.
","[{""version"":""v1"",""created"":""Thu, 19 Nov 2020 16:16:17 GMT""},{""version"":""v2"",""created"":""Wed, 24 Feb 2021 15:25:49 GMT""}]","2021-04-28"
