"2006.05315","Andrew Knight","Andrew Knight","No Paradox in Wave-Particle Duality","3 pages, 1 figure",,"10.1007/s10701-020-00379-9",,"quant-ph physics.hist-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The assertion that an experiment by Afshar et al. demonstrates violation of
Bohr's Principle of Complementarity is based on the faulty assumption that
which-way information in a double-slit interference experiment can be
retroactively determined from a future measurement.
","[{""version"":""v1"",""created"":""Wed, 10 Jun 2020 14:05:15 GMT""}]","2020-09-22"
"2006.05367","Huaying Hao","Huaying Hao, Huazhu Fu, Yanwu Xu, Jianlong Yang, Fei Li, Xiulan Zhang,
  Jiang Liu, Yitian Zhao","Open-Narrow-Synechiae Anterior Chamber Angle Classification in AS-OCT
  Sequences","Accepted to MICCAI 2020",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Anterior chamber angle (ACA) classification is a key step in the diagnosis of
angle-closure glaucoma in Anterior Segment Optical Coherence Tomography
(AS-OCT). Existing automated analysis methods focus on a binary classification
system (i.e., open angle or angle-closure) in a 2D AS-OCT slice. However,
clinical diagnosis requires a more discriminating ACA three-class system (i.e.,
open, narrow, or synechiae angles) for the benefit of clinicians who seek
better to understand the progression of the spectrum of angle-closure glaucoma
types. To address this, we propose a novel sequence multi-scale aggregation
deep network (SMA-Net) for open-narrow-synechiae ACA classification based on an
AS-OCT sequence. In our method, a Multi-Scale Discriminative Aggregation (MSDA)
block is utilized to learn the multi-scale representations at slice level,
while a ConvLSTM is introduced to study the temporal dynamics of these
representations at sequence level. Finally, a multi-level loss function is used
to combine the slice-based and sequence-based losses. The proposed method is
evaluated across two AS-OCT datasets. The experimental results show that the
proposed method outperforms existing state-of-the-art methods in applicability,
effectiveness, and accuracy. We believe this work to be the first attempt to
classify ACAs into open, narrow, or synechia types grading using AS-OCT
sequences.
","[{""version"":""v1"",""created"":""Tue, 9 Jun 2020 16:00:00 GMT""}]","2020-06-11"
"2006.05368","Ilya Akimov","A. N. Kosarev, H. Rose, S. V. Poltavtsev, M. Reichelt, C. Schneider,
  M. Kamp, S. Hoefling, M. Bayer, T. Meier, and I. A. Akimov","Accurate photon echo timing by optical freezing of exciton dephasing and
  rephasing in quantum dots","13 pages, 8 figures",,,,"cond-mat.mes-hall cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Semiconductor quantum dots are excellent candidates for ultrafast coherent
manipulation of qubits by laser pulses on picosecond timescales or even faster.
In inhomogeneous ensembles a macroscopic optical polarization decays rapidly
due to dephasing, which, however, is reversible in photon echoes carrying
complete information about the coherent ensemble dynamics. Control of the echo
emission time is mandatory for applications. Here, we propose a novel concept
to reach this goal. In a two-pulse photon echo sequence, we apply an additional
resonant control pulse with multiple of 2pi area. Depending on its arrival
time, the control slows down dephasing or rephasing of the exciton ensemble
during its action. We demonstrate for self-assembled (In,Ga)As quantum dots
that the photon echo emission time can be retarded or advanced by 5 ps relative
to its nominal appearance time without control. This versatile protocol may be
used to obtain significantly longer temporal shifts for suitably tailored
control pulses.
","[{""version"":""v1"",""created"":""Tue, 9 Jun 2020 16:01:57 GMT""}]","2020-06-11"
"2006.05369","Ananya Sitaram","A. Sitaram, P. K. Elgee, G. K. Campbell, N. N. Klimov, S. Eckel, D. S.
  Barker","Confinement of an alkaline-earth element in a grating magneto-optical
  trap","6 pages, 6 figures",,"10.1063/5.0019551",,"physics.atom-ph physics.app-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We demonstrate a compact magneto-optical trap (MOT) of alkaline-earth atoms
using a nanofabricated diffraction grating chip. A single input laser beam,
resonant with the broad $^1$S$_0\,\rightarrow \,^1$P$_1$ transition of
strontium, forms the MOT in combination with three diffracted beams from the
grating chip and a magnetic field produced by permanent magnets. A differential
pumping tube limits the effect of the heated, effusive source on the background
pressure in the trapping region. The system has a total volume of around 2.4 L.
With our setup, we have trapped up to $5 \times 10^6$ $^{88}$Sr atoms, at a
temperature of approximately $6$ mK, and with a trap lifetime of approximately
1 s. Our results will aid the effort to miniaturize optical atomic clocks and
other quantum technologies based on alkaline-earth atoms.
","[{""version"":""v1"",""created"":""Tue, 9 Jun 2020 16:02:25 GMT""}]","2020-10-28"
"2006.05370","Tony Stillfjord","Peter Benner and Tony Stillfjord and Christoph Trautwein","A linear implicit Euler method for the finite element discretization of
  a controlled stochastic heat equation",,,"10.1093/imanum/drab033",,"math.NA cs.NA math.OC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider a numerical approximation of a linear quadratic control problem
constrained by the stochastic heat equation with non-homogeneous Neumann
boundary conditions. This involves a combination of distributed and boundary
control, as well as both distributed and boundary noise. We apply the finite
element method for the spatial discretization and the linear implicit Euler
method for the temporal discretization. Due to the low regularity induced by
the boundary noise, convergence orders above 1/2 in space and 1/4 in time
cannot be expected. We prove such optimal convergence orders for our full
discretization when the distributed noise and the initial condition are
sufficiently smooth. Under less smooth conditions, the convergence order is
further decreased. Our results only assume that the related (deterministic)
differential Riccati equation can be approximated with a certain convergence
order, which is easy to achieve in practice. We confirm these theoretical
results through a numerical experiment in a two dimensional domain.
","[{""version"":""v1"",""created"":""Tue, 9 Jun 2020 16:03:20 GMT""}]","2021-09-28"
"2006.05371","Harrison Zhu","Harrison Zhu, Xing Liu, Ruya Kang, Zhichao Shen, Seth Flaxman and
  Fran\c{c}ois-Xavier Briol","Bayesian Probabilistic Numerical Integration with Tree-Based Models",,,,,"stat.ME cs.LG cs.NA math.NA stat.ML","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Bayesian quadrature (BQ) is a method for solving numerical integration
problems in a Bayesian manner, which allows users to quantify their uncertainty
about the solution. The standard approach to BQ is based on a Gaussian process
(GP) approximation of the integrand. As a result, BQ is inherently limited to
cases where GP approximations can be done in an efficient manner, thus often
prohibiting very high-dimensional or non-smooth target functions. This paper
proposes to tackle this issue with a new Bayesian numerical integration
algorithm based on Bayesian Additive Regression Trees (BART) priors, which we
call BART-Int. BART priors are easy to tune and well-suited for discontinuous
functions. We demonstrate that they also lend themselves naturally to a
sequential design setting and that explicit convergence rates can be obtained
in a variety of settings. The advantages and disadvantages of this new
methodology are highlighted on a set of benchmark tests including the Genz
functions, and on a Bayesian survey design problem.
","[{""version"":""v1"",""created"":""Tue, 9 Jun 2020 16:04:00 GMT""},{""version"":""v2"",""created"":""Mon, 26 Oct 2020 11:37:27 GMT""},{""version"":""v3"",""created"":""Thu, 2 Dec 2021 13:35:54 GMT""}]","2021-12-03"
"2006.05372","Tobias Welz","Tobias Welz, Matthias Stuermer","Sustainability of ICT hardware procurement in Switzerland -- A
  status-quo analysis of the public procurement sector","11 pages, 9 Figures. Accepted to be presented at the ICT4S 2020
  Conference",,"10.1145/3401335.3401352",,"cs.CY","http://creativecommons.org/licenses/by/4.0/","  Sustainable procurement requires organizations to align their purchasing
behavior with regard to broader goals linked to resource efficiency, climate
change, social responsibility and other sustainability criteria. The level of
sustainability in Information and Communication Technology (ICT) hardware
procurement is analyzed for two reasons: First, ICT hardware belongs to the six
key product groups in sustainable procurement. Second, ICT in general is
expected to be an important enabler for low-carbon economies, providing
solutions to reduce Green-House Gas (GHG) emissions. While the advantages of
sustainable procurement are obvious, certain barriers hinder the adoption in
day-to-day procurement. This case study on ICT hardware discusses the three
important barriers ""lack of clear definitions per product group"", ""missing
market intelligence about sustainable products"" and ""inflexible procedures and
attitudes as barriers for innovative approaches"" based on an in-depth analysis
of sustainable procurement of ICT hardware by the public sector in Switzerland.
To this end, tender data published on the national procurement platform
simap.ch is screened for sustainability criteria using the Common Procurement
Vocabulary (CPV) nomenclature to identify relevant ICT projects. The results
reveal to which extent such criteria as well as their determinants are
currently included in public tenders. Using two different approaches, only a
small number of tenders were found containing sustainability criteria of a wide
range from basic to comprehensive. The overall performance of Swiss public
procurement is benchmarked by comparing the identified sustainability criteria
with available criteria from international key actors in sustainable
procurement. Thus, this analysis provides novel insights on how public agencies
today take sustainability into account when procuring ICT hardware.
","[{""version"":""v1"",""created"":""Tue, 9 Jun 2020 16:04:36 GMT""}]","2020-06-11"
"2006.05373","Eric Neiva","Santiago Badia, Alberto F. Mart\'in, Eric Neiva and Francesc Verdugo","The aggregated unfitted finite element method on parallel tree-based
  adaptive meshes","25 pages, 14 figures",,"10.1137/20M1344512",,"math.NA cs.CE cs.MS cs.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this work, we present an adaptive unfitted finite element scheme that
combines the aggregated finite element method with parallel adaptive mesh
refinement. We introduce a novel scalable distributed-memory implementation of
the resulting scheme on locally-adapted Cartesian forest-of-trees meshes. We
propose a two-step algorithm to construct the finite element space at hand by
means of a discrete extension operator that carefully mixes aggregation
constraints of problematic degrees of freedom, which get rid of the small cut
cell problem, and standard hanging degree of freedom constraints, which ensure
trace continuity on non-conforming meshes. Following this approach, we derive a
finite element space that can be expressed as the original one plus
well-defined linear constraints. Moreover, it requires minimum parallelization
effort, using standard functionality available in existing large-scale finite
element codes. Numerical experiments demonstrate its optimal mesh adaptation
capability, robustness to cut location and parallel efficiency, on classical
Poisson $hp$-adaptivity benchmarks. Our work opens the path to functional and
geometrical error-driven dynamic mesh adaptation with the aggregated finite
element method in large-scale realistic scenarios. Likewise, it can offer
guidance for bridging other scalable unfitted methods and parallel adaptive
mesh refinement.
","[{""version"":""v1"",""created"":""Tue, 9 Jun 2020 16:08:13 GMT""},{""version"":""v2"",""created"":""Thu, 11 Feb 2021 12:10:49 GMT""}]","2021-09-30"
"2006.05374","Andrew Goodwin","Dominic J. W. Allen, Nicholas C. Bristowe, Andrew L. Goodwin and
  Hamish H.-M. Yeung","Mechanisms for collective inversion-symmetry breaking in dabconium
  perovskite ferroelectrics","6 pages, 5 figures",,,,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Dabconium hybrid perovskites include a number of recently-discovered
ferroelectric phases with large spontaneous polarisations. The origin of
ferroelectric response has been rationalised in general terms in the context of
hydrogen bonding, covalency, and strain coupling. Here we use a combination of
simple theory, Monte Carlo simulations, and density functional theory
calculations to assess the ability of these microscopic ingredients---together
with the always-present through-space dipolar coupling---to account for the
emergence of polarisation in these particular systems whilst not in other
hybrid perovskites. Our key result is that the combination of A-site polarity,
preferred orientation along $\langle111\rangle$ directions, and ferroelastic
strain coupling drives precisely the ferroelectric transition observed
experimentally. We rationalise the absence of polarisation in many hybrid
perovskites, and arrive at a set of design rules for generating FE examples
beyond the dabconium family alone.
","[{""version"":""v1"",""created"":""Tue, 9 Jun 2020 16:11:34 GMT""}]","2020-06-11"
"2006.05375","Ary Shaviv","Eden Prywes and Ary Shaviv","On Schwartz equivalence of quasidiscs and other planar domains","Comments are welcome; v2 - Sections 7,8,9 added","Mathematische Zeitschrift 301 (2022) pp. 3641-3669","10.1007/s00209-022-03024-5",,"math.FA math.CV math.RT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Two open subsets of $\mathbb{R}^n$ are called Schwartz equivalent if there
exists a diffeomorphism between them that induces an isomorphism of Fr\'echet
spaces between their spaces of Schwartz functions. In this paper we use tools
from quasiconformal geometry in order to prove the Schwartz equivalence of a
few families of planar domains. We prove that all quasidiscs are Schwartz
equivalent and that any two non-simply-connected planar domains whose
boundaries are quasicircles are Schwartz equivalent. We classify the two
Schwartz equivalence classes of domains that consist of the entire plane minus
a quasiarc and prove a Koebe type theorem, stating that any planar domain whose
connected components of its boundary are finitely many quasicircles is Schwartz
equivalent to a circle domain. We also prove that the notion of Schwartz
equivalence is strictly finer than the notion of $C^\infty$-diffeomorphism by
constructing examples of open subsets of $\mathbb{R}^n$ that are
$C^\infty$-diffeomorphic and are not Schwartz equivalent.
","[{""version"":""v1"",""created"":""Tue, 9 Jun 2020 16:15:52 GMT""},{""version"":""v2"",""created"":""Wed, 28 Jul 2021 17:47:07 GMT""}]","2022-09-02"
