"2007.14332","Samantha Allen","Samantha Allen","Nonorientable surfaces bounded by knots: a geography problem","17 pages, 14 figures",,,,"math.GT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The nonorientable 4-genus is an invariant of knots which has been studied by
many authors, including Gilmer and Livingston, Batson, and Ozsv\'{a}th,
Stipsicz, and Szab\'{o}. Given a nonorientable surface $F \subset B^4$ with
$\partial F = K\subset S^3$ a knot, an analysis of the existing methods for
bounding and computing the nonorientable 4-genus reveals relationships between
the first Betti number $\beta_1$ of $F$ and the normal Euler class $e$ of $F$.
This relationship yields a geography problem: given a knot $K$, what is the set
of realizable pairs $(e(F), \beta_1(F))$ where $F\subset B^4$ is a
nonorientable surface bounded by $K$? We explore this problem for families of
torus knots. In addition, we use the Ozsv\'ath-Szab\'o $d$-invariant of
two-fold branched covers to give finer information on the geography problem. We
present an infinite family of knots where this information provides an
improvement upon the bound given by Ozsv\'ath, Stipsicz, and Szab\'o using the
Upsilon invariant.
","[{""version"":""v1"",""created"":""Tue, 28 Jul 2020 16:02:07 GMT""}]","2020-07-29"
"2007.14333","Ruchit Agrawal","Ruchit Agrawal and Simon Dixon","A Hybrid Approach to Audio-to-Score Alignment","ML4MD at ICML 2019",,,,"eess.AS cs.LG cs.SD","http://creativecommons.org/licenses/by/4.0/","  Audio-to-score alignment aims at generating an accurate mapping between a
performance audio and the score of a given piece. Standard alignment methods
are based on Dynamic Time Warping (DTW) and employ handcrafted features. We
explore the usage of neural networks as a preprocessing step for DTW-based
automatic alignment methods. Experiments on music data from different acoustic
conditions demonstrate that this method generates robust alignments whilst
being adaptable at the same time.
","[{""version"":""v1"",""created"":""Tue, 28 Jul 2020 16:04:19 GMT""}]","2020-07-29"
"2007.14334","Roman Prosanov","Roman Prosanov","Rigidity of compact Fuchsian manifolds with convex boundary",,,,,"math.GT math.DG math.MG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A compact Fuchsian manifold with boundary is a hyperbolic 3-manifold
homeomorphic to $S_g \times [0; 1]$ such that the boundary component $S_g
\times \{ 0\}$ is geodesic. We prove that a compact Fuchsian manifold with
convex boundary is uniquely determined by the induced path metric on $S_g
\times \{1\}$. We do not put further restrictions on the boundary except
convexity.
","[{""version"":""v1"",""created"":""Tue, 28 Jul 2020 16:09:10 GMT""},{""version"":""v2"",""created"":""Sun, 29 Aug 2021 18:22:23 GMT""}]","2021-08-31"
"2007.14335","Natalie Hogg","Natalie B. Hogg, Matteo Martinelli, Savvas Nesseris","Constraints on the distance duality relation with standard sirens","31 pages, 13 figures. Version 2 aligns with the published version in
  JCAP (references and details added to the introduction, more discussion of
  modified gravity parameterisation and the genetic algorithm results included)","Journal of Cosmology and Astroparticle Physics, 12 (2020) 019","10.1088/1475-7516/2020/12/019","IFT-UAM/CSIC-20-114","astro-ph.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We use gravitational wave (GW) standard sirens, in addition to Type Ia
supernovae (SNIa) and baryon acoustic oscillation (BAO) mock data, to forecast
constraints on the electromagnetic and gravitational distance duality relations
(DDR). We make use of a parameterised approach based on a specific DDR
violation model, along with a machine learning reconstruction method based on
the Genetic Algorithms. We find that GW provide an alternative to the use of
BAO data to constrain violations of the DDR, reaching $3\%$ constraints on the
violation parameter we consider when combined with SNIa, which is only improved
by a factor of $\approx1.4$ if one instead considers the combination of BAO and
SNIa. We also investigate the possibility that a neglected modification of
gravity might lead to a false detection of DDR violations, even when screening
mechanisms are active. We find that such a false detection can be extremely
significant, up to $\approx10\sigma$ for very extreme modified gravity
scenarios, while this reduces to $\approx4\sigma$ in a more realistic case.
False detections can also provide a smoking gun for the modified gravity
mechanism at play, as a result of the tension introduced between the SNIa+GW
and SNIa+BAO combinations.
","[{""version"":""v1"",""created"":""Tue, 28 Jul 2020 16:09:41 GMT""},{""version"":""v2"",""created"":""Sat, 12 Dec 2020 12:12:05 GMT""}]","2020-12-15"
"2007.14336","Anne Woods","Anne Woods (1), Craig Meyer (2), Brian Sauer (3 and 4), Beth Cohen (2
  and 5) ((1) Northern California Institute for Research and Education (2)
  University of California, San Francisco (3) University of Utah, Division of
  Epidemiology, Salt Lake City, Utah (4) Salt Lake City Veterans Affairs
  Medical Center, Health Services Research and Development (IDEAS) Center (5)
  San Francisco VA Medical Center)","Mining Time-Stamped Electronic Health Records Using Referenced Sequences","Submitted to The American Statistician on July 27, 2020",,,,"stat.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Electronic Health Records (EHRs) are typically stored as time-stamped
encounter records. Observing temporal relationship between medical records is
an integral part of interpreting the information. Hence, statistical analysis
of EHRs requires that clinically informed time-interdependent analysis
variables (TIAV) be created. Often, formulation and creation of these variables
are iterative and requiring custom codes. We describe a technique of using
sequences of time-referenced entities as the building blocks for TIAVs. These
sequences represent different aspects of patient's medical history in a
contiguous fashion. To illustrate the principles and applications of the
method, we provide examples using Veterans Health Administration's research
databases. In the first example, sequences representing medication exposure
were used to assess patient selection criteria for a treatment comparative
effectiveness study. In the second example, sequences of Charlson Comorbidity
conditions and clinical settings of inpatient or outpatient were used to create
variables with which data anomalies and trends were revealed. The third example
demonstrated the creation of an analysis variable derived from the temporal
dependency of medication exposure and comorbidity. Complex time-interdependent
analysis variables can be created from the sequences with simple, reusable
codes, hence enable unscripted or automation of TIAV creation.
","[{""version"":""v1"",""created"":""Tue, 28 Jul 2020 16:12:20 GMT""}]","2020-07-29"
"2007.14337","Josh Shelton","Josh Shelton, Paul Milewski, Philippe H. Trinh","On the structure of parasitic gravity-capillary waves in the small
  surface tension limit","28 pages, 14 figures",,"10.1017/jfm.2021.514",,"physics.flu-dyn","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper, we examine the formation of small capillary waves (parasitic
ripples) on the surface of steep steadily-travelling gravity waves. Previously,
authors have developed ad-hoc analytical procedures for describing the
formation of such parasitic ripples in potential flows; however, it has not
been clear whether the small-surface tension limit is well-posed -- that is,
whether it is possible for an appropriate travelling gravity-capillary wave to
be continuously deformed to the classic Stokes wave in the limit of vanishing
surface tension. The work of Chen & Saffman (1980) had suggested smooth
continuation was not possible. In this paper, we numerically explore the low
surface tension limit of the steep gravity-capillary travelling-wave problem.
Our results allow for a classification of the bifurcation structure that
arises, and serve to unify a number of previous numerical studies. Crucially,
we demonstrate that different choices of solution amplitude can lead to subtle
restrictions on the continuation procedure; the use of wave energy as an
amplitude condition allows solution branches to be continuously deformed to the
zero surface tension limit.
","[{""version"":""v1"",""created"":""Tue, 28 Jul 2020 16:12:49 GMT""},{""version"":""v2"",""created"":""Tue, 22 Dec 2020 11:28:16 GMT""}]","2021-07-28"
"2007.14338","Gabriel Matos","Gabriel Matos, Sonika Johri, Zlatko Papi\'c","Quantifying the efficiency of state preparation via quantum variational
  eigensolvers","13 pages, 9 figures","PRX Quantum 2, 010309 (2021)","10.1103/PRXQuantum.2.010309",,"quant-ph cond-mat.str-el","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Recently, there has been much interest in the efficient preparation of
complex quantum states using low-depth quantum circuits, such as Quantum
Approximate Optimization Algorithm (QAOA). While it has been numerically shown
that such algorithms prepare certain correlated states of quantum spins with
surprising accuracy, a systematic way of quantifying the efficiency of QAOA in
general classes of models has been lacking. Here, we propose that the success
of QAOA in preparing ordered states is related to the interaction distance of
the target state, which measures how close that state is to the manifold of all
Gaussian states in an arbitrary basis of single-particle modes. We numerically
verify this for several examples of non-integrable quantum models, including
Ising models with two- and three-spin interactions and the cluster model in an
external field. Our results suggest that the structure of the entanglement
spectrum, as witnessed by the interaction distance, correlates with the success
of QAOA state preparation, and that this correlation also contains information
about different phases present in the model. We conclude that QAOA typically
finds a solution that perturbs around the closest free-fermion state.
","[{""version"":""v1"",""created"":""Tue, 28 Jul 2020 16:13:50 GMT""},{""version"":""v2"",""created"":""Thu, 11 Feb 2021 20:17:58 GMT""}]","2021-02-15"
"2007.14339","Ajinkya Ramdas Gaikwad","Ajinkya Gaikwad, Soumen Maity, Shuvam Kant Tripathi","The Satisfactory Partition Problem","1-15 pages, 2 figures",,,,"cs.DS cs.CC math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The Satisfactory Partition problem consists in deciding if the set of
vertices of a given undirected graph can be partitioned into two nonempty parts
such that each vertex has at least as many neighbours in its part as in the
other part. This problem was introduced by Gerber and Kobler [European J. Oper.
Res. 125 (2000) 283-291] and further studied by other authors, but its
parameterized complexity remains open until now. It is known that the
Satisfactory Partition problem, as well as a variant where the parts are
required to be of the same cardinality, are NP-complete. We enhance our
understanding of the problem from the viewpoint of parameterized complexity by
showing that (1) the problem is FPT when parameterized by the neighbourhood
diversity of the input graph, (2) it can be solved in $O(n^{8 {\tt cw}})$ where
${\tt cw}$ is the clique-width,(3) a generalized version of the problem is
W[1]-hard when parameterized by the treewidth.
","[{""version"":""v1"",""created"":""Tue, 28 Jul 2020 16:15:07 GMT""}]","2020-07-29"
"2007.14340","Rob Shalloo","R. J. Shalloo, S. J. D. Dann, J.-N. Gruse, C. I. D. Underwood, A. F.
  Antoine, C. Arran, M. Backhouse, C. D. Baird, M. D. Balcazar, N. Bourgeois,
  J. A. Cardarelli, P. Hatfield, J. Kang, K. Krushelnick, S. P. D. Mangles, C.
  D. Murphy, N. Lu, J. Osterhoff, K. P\~oder, P. P. Rajeev, C. P. Ridgers, S.
  Rozario, M. P. Selwood, A. J. Shahani, D. R. Symes, A. G. R. Thomas, C.
  Thornton, Z. Najmudin and M.J.V. Streeter","Automation and control of laser wakefield accelerators using Bayesian
  optimisation","10 pages, 5 figures",,"10.1038/s41467-020-20245-6",,"physics.acc-ph physics.plasm-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Laser wakefield accelerators promise to revolutionise many areas of
accelerator science. However, one of the greatest challenges to their
widespread adoption is the difficulty in control and optimisation of the
accelerator outputs due to coupling between input parameters and the dynamic
evolution of the accelerating structure. Here, we use machine learning
techniques to automate a 100 MeV-scale accelerator, which optimised its outputs
by simultaneously varying up to 6 parameters including the spectral and spatial
phase of the laser and the plasma density and length. Most notably, the model
built by the algorithm enabled optimisation of the laser evolution that might
otherwise have been missed in single-variable scans. Subtle tuning of the laser
pulse shape caused an 80% increase in electron beam charge, despite the pulse
length changing by just 1%.
","[{""version"":""v1"",""created"":""Tue, 28 Jul 2020 16:15:24 GMT""},{""version"":""v2"",""created"":""Thu, 26 Nov 2020 17:35:27 GMT""}]","2020-12-15"
"2007.14341","Anna Solovyova","Anna Yu. Solovyova, Sergey A. Sokolsky, Ekaterina A. Elfimova, Alexey
  O. Ivanov","Thermodynamics of interacting single-domain superparamagnetic
  nanoparticles frozen in the nodes of a regular cubic lattice","16 pages, 13 figures",,,,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this work, we study the effect of dipole-dipole interparticle interactions
on the static thermodynamic and magnetic properties of an ensemble of
immobilized monodisperse superparamagnetic nanoparticles. We assume that
magnetic nanoparticles are embedded in the nodes of a regular cubic lattice, so
that the particle translational degrees of freedom are turned off. The
relaxation of the magnetic moments of the nanoparticles occurs by the Neel
mechanism. The easy axes are aligned (i) parallel or (ii) perpendicular to the
direction of an external field. These models are investigated using theory and
computer simulation, taking microscopic discrete structure explicitly into
account. The analytical expressions of the Helmholtz free energy, the static
magnetization, and the initial magnetic susceptibility are derived for both
configurations (i) and (ii) as functions of the height of the magnetic
crystallographic anisotropy energy barrier, measured by parameter $\sigma$, and
the intensity of the dipole-dipole interparticle interactions measured by
$\lambda_e$. A good agreement between the theory and the results of MC
simulations in the region of low and moderate values of $\lambda_e$ and
$\sigma$ is obtained. For high values of $\lambda_e$ and $\sigma$, the
structuring of magnetic moments in regularly orientated structures was found
from MC simulations for configuration (i).
","[{""version"":""v1"",""created"":""Tue, 28 Jul 2020 16:16:36 GMT""},{""version"":""v2"",""created"":""Tue, 11 Aug 2020 10:15:08 GMT""},{""version"":""v3"",""created"":""Tue, 20 Oct 2020 08:57:09 GMT""},{""version"":""v4"",""created"":""Mon, 16 Nov 2020 11:02:38 GMT""}]","2020-11-17"
