"2007.14924","Bao-Xuan Zhu","Bao-Xuan Zhu","Stieltjes moment properties and continued fractions from combinatorial
  triangles","Advances in Applied Mathematics, 130 (2021) 102232, 33pp",,,,"math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Many combinatorial numbers can be placed in the following generalized
triangular array $[T_{n,k}]_{n,k\ge 0}$ satisfying the recurrence relation:
\begin{equation*}
T_{n,k}=\lambda(a_0n+a_1k+a_2)T_{n-1,k}+(b_0n+b_1k+b_2)T_{n-1,k-1}+\frac{d(da_1-b_1)}{\lambda}(n-k+1)T_{n-1,k-2}
\end{equation*} with $T_{0,0}=1$ and $T_{n,k}=0$ unless $0\le k\le n$ for
suitable $a_0,a_1,a_2,b_0,b_1,b_2,d$ and $\lambda$. For $n\geq0$, denote by
$T_n(q)$ the generating function of the $n$-th row. In this paper, we develop
various criteria for $\textbf{x}$-Stieltjes moment property and
$3$-$\textbf{x}$-log-convexity of $T_n(q)$ based on the Jacobi continued
fraction expression of $\sum_{n\geq0}T_n(q)t^n$, where $\textbf{x}$ is a set of
indeterminates consisting of $q$ and those parameters occurring in the
recurrence relation. With the help of a criterion of Wang and Zhu [Adv. in
Appl. Math. (2016)], we show that the corresponding linear transformation of
$T_{n,k}$ preserves Stieltjes moment properties of sequences. Finally, we
present some related examples including factorial numbers, Whitney numbers,
Stirling permutations, minimax trees and peak statistics.
","[{""version"":""v1"",""created"":""Wed, 29 Jul 2020 16:00:16 GMT""},{""version"":""v2"",""created"":""Tue, 1 Jun 2021 14:06:19 GMT""}]","2021-06-02"
"2007.14925","Alessandro Perotti","Riccardo Ghiloni and Alessandro Perotti","Slice regular functions in several variables",,"Math. Z. (2022)","10.1007/s00209-022-03066-9",,"math.CV math.RA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper, we lay the foundations of the theory of slice regular
functions in several variables ranging in any real alternative $^*$-algebra,
including quaternions, octonions and Clifford algebras. This theory is an
extension of the classical theory of holomorphic functions in several complex
variables.
","[{""version"":""v1"",""created"":""Wed, 29 Jul 2020 16:00:26 GMT""}]","2022-07-22"
"2007.14926","Mai He","Yu-Whuei Hu (1), Li-Shan Huang (2), Eric J. Yeh (3), Mai He (4) ((1)
  National Dong Hwa University, Hualian, Taiwan (2) National Tsing Hua
  University, Hsinchu, Taiwan (3) Amgen Inc. Thousand Oaks, CA, USA (4)
  Department of Pathology & Immunology, Washington University School of
  Medicine, St. Louis, MO, USA)","Healthcare Utilization and Perceived Health Status from Falun Gong
  Practitioners in Taiwan: A Pilot SF-36 Survey","Five tables",,,,"q-bio.OT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Objective: Falun Gong (FLG) is a practice of mind and body focusing on moral
character improvement along with meditative exercises. This 2002 pilot study
explored perceived health status, medical resource utilization and related
factors among Taiwanese FLG practitioners, compared to the general Taiwanese
norm estimated by the 2001 National Health Interview Survey (NHIS). Methods:
This cross-sectional, observational study was based on a voluntary, paper-based
survey conducted from October 2002 to February 2003 using the same Taiwanese
SF-36 instrument employed by the NHIS. Primary outcomes included eight SF-36
domain scores and the number of medical visits. One-sample t-tests, one-way
ANOVA and multivariate linear regression analyses were performed. Results: The
response rate was 75.6% (1,210/1,600). Compared to the norm, the study cohort
had significantly higher scores in six of eight SF-36 domains across gender and
age (p<0.05). Among those with chronic diseases, 70% to 89% reported their
conditions either improved or cured. 74.2%, 79.2%, 83.3%, and 85.6% quitted
alcohol drinking, smoking, chewing betel nuts, and gambling. 62.7% reported a
reduced number of medical visits (mean=13.53 before; mean=5.87 after).
Conclusions: In this subject cohort, practicing FLG led to higher perceived
health scores and reduced health resource utilization compared to the norm.
","[{""version"":""v1"",""created"":""Wed, 29 Jul 2020 16:00:28 GMT""}]","2020-07-30"
"2007.14927","Lihan Wang","Jianfeng Lu and Lihan Wang","On explicit $L^2$-convergence rate estimate for piecewise deterministic
  Markov processes in MCMC algorithms","Under minor revision","Ann. Appl. Probab. 32(2): 1333-1361 (April 2022)","10.1214/21-AAP1710",,"math.PR math.AP stat.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We establish $L^2$-exponential convergence rate for three popular piecewise
deterministic Markov processes for sampling: the randomized Hamiltonian Monte
Carlo method, the zigzag process, and the bouncy particle sampler. Our analysis
is based on a variational framework for hypocoercivity, which combines a
Poincar\'{e}-type inequality in time-augmented state space and a standard $L^2$
energy estimate. Our analysis provides explicit convergence rate estimates,
which are more quantitative than existing results.
","[{""version"":""v1"",""created"":""Wed, 29 Jul 2020 16:00:56 GMT""},{""version"":""v2"",""created"":""Wed, 10 Mar 2021 20:46:59 GMT""}]","2022-05-10"
"2007.14928","Thomas Roehr","Thomas M. Roehr, Daniel Harnack, Hendrik W\""ohrle, Felix Wiebe, Moritz
  Schilling, Oscar Lima, Malte Langosz, Shivesh Kumar, Sirko Straube, Frank
  Kirchner","A Development Cycle for Automated Self-Exploration of Robot Behaviors","30 pages, 16 figures, 4 tables",,,,"cs.RO cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we introduce Q-Rock, a development cycle for the automated
self-exploration and qualification of robot behaviors. With Q-Rock, we suggest
a novel, integrative approach to automate robot development processes. Q-Rock
combines several machine learning and reasoning techniques to deal with the
increasing complexity in the design of robotic systems. The Q-Rock development
cycle consists of three complementary processes: (1) automated exploration of
capabilities that a given robotic hardware provides, (2) classification and
semantic annotation of these capabilities to generate more complex behaviors,
and (3) mapping between application requirements and available behaviors. These
processes are based on a graph-based representation of a robot's structure,
including hardware and software components. A central, scalable knowledge base
enables collaboration of robot designers including mechanical, electrical and
systems engineers, software developers and machine learning experts. In this
paper we formalize Q-Rock's integrative development cycle and highlight its
benefits with a proof-of-concept implementation and a use case demonstration.
","[{""version"":""v1"",""created"":""Wed, 29 Jul 2020 16:01:52 GMT""},{""version"":""v2"",""created"":""Sun, 21 Mar 2021 00:33:52 GMT""}]","2021-03-23"
"2007.14929","George Domat","George Domat, Ryan Dickmann","Big pure mapping class groups are never perfect","v2: Updated to include referees' comments, which includes a new
  application in Corollary F. To appear in Mathematical Research Letters. 36
  pages, 4 figures. Primary article by George Domat with an appendix by Ryan
  Dickmann and George Domat",,,,"math.GT math.GR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We show that the closure of the compactly supported mapping class group of an
infinite type surface is not perfect and that its abelianization contains a
direct summand isomorphic to an uncountable direct sum of rationals. We also
extend this to the Torelli group and show that in the case of surfaces with
infinite genus the abelianization of the Torelli group contains an indivisible
copy of an uncountable free abelian group as well. Finally we give an
application to the question of automatic continuity by exhibiting discontinuous
homomorphisms to the rationals.
","[{""version"":""v1"",""created"":""Wed, 29 Jul 2020 16:05:32 GMT""},{""version"":""v2"",""created"":""Thu, 22 Apr 2021 21:30:30 GMT""}]","2021-04-26"
"2007.14930","Jeffrey Shallit","Jeffrey Shallit","Robbins and Ardila meet Berstel",,,,,"math.CO cs.DM cs.FL math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In 1996, Neville Robbins proved the amazing fact that the coefficient of
$X^n$ in the Fibonacci infinite product $$ \prod_{n \geq 2} (1-X^{F_n}) =
(1-X)(1-X^2)(1-X^3)(1-X^5)(1-X^8) \cdots = 1-X-X^2+X^4 + \cdots$$ is always
either $-1$, $0$, or $1$. The same result was proved later by Federico Ardila
using a different method.
  Meanwhile, in 2001, Jean Berstel gave a simple 4-state transducer that
converts an ""illegal"" Fibonacci representation into a ""legal"" one. We show how
to obtain the Robbins-Ardila result from Berstel's with almost no work at all,
using purely computational techniques that can be performed by existing
software.
","[{""version"":""v1"",""created"":""Wed, 29 Jul 2020 16:05:45 GMT""},{""version"":""v2"",""created"":""Fri, 31 Jul 2020 18:02:16 GMT""}]","2020-08-04"
"2007.14931","Nairit Sur","Nairit Sur, Leonardo Cristella, Adriano Di Florio and Vincenzo
  Mastrapasqua","A GPU based multidimensional amplitude analysis to search for tetraquark
  candidates","Replaced with the published version. Added the journal reference and
  the DOI","J Big Data 8, 16 (2021)","10.1186/s40537-020-00408-4",,"physics.data-an hep-ex hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The demand for computational resources is steadily increasing in experimental
high energy physics as the current collider experiments continue to accumulate
huge amounts of data and physicists indulge in more complex and ambitious
analysis strategies. This is especially true in the fields of hadron
spectroscopy and flavour physics where the analyses often depend on complex
multidimensional unbinned maximum-likelihood fits, with several dozens of free
parameters, with an aim to study the internal structure of hadrons.
  Graphics processing units (GPUs) represent one of the most sophisticated and
versatile parallel computing architectures that are becoming popular toolkits
for high energy physicists to meet their computational demands. GooFit is an
upcoming open-source tool interfacing ROOT/RooFit to the CUDA platform on
NVIDIA GPUs that acts as a bridge between the MINUIT minimization algorithm and
a parallel processor, allowing probability density functions to be estimated on
multiple cores simultaneously.
  In this article, a full-fledged amplitude analysis framework developed using
GooFit is tested for its speed and reliability. The four-dimensional fitter
framework, one of the firsts of its kind to be built on GooFit, is geared
towards the search for exotic tetraquark states in the $B^0 \rightarrow J/\psi
K \pi$ decays and can also be seamlessly adapted for other similar analyses.
The GooFit fitter, running on GPUs, shows a remarkable improvement in the
computing speed compared to a ROOT/RooFit implementation of the same analysis
running on multi-core CPU clusters. Furthermore, it shows sensitivity to
components with small contributions to the overall fit. It has the potential to
be a powerful tool for sensitive and computationally intensive physics
analyses.
","[{""version"":""v1"",""created"":""Wed, 29 Jul 2020 16:06:21 GMT""},{""version"":""v2"",""created"":""Mon, 28 Dec 2020 13:19:53 GMT""},{""version"":""v3"",""created"":""Fri, 8 Jan 2021 16:08:57 GMT""}]","2021-01-12"
"2007.14932","Haruki Watanabe","Haruki Watanabe, Seishiro Ono","Corner charge and bulk multipole moment in periodic systems","15 pages, 6 figures, 3 tables. v3: version to appear in PRB","Phys. Rev. B 102, 165120 (2020)","10.1103/PhysRevB.102.165120",,"cond-mat.str-el cond-mat.mes-hall cond-mat.other cond-mat.stat-mech","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A formula for the corner charge in terms of the bulk quadrupole moment is
derived for two-dimensional periodic systems. This is an analog of the formula
for the surface charge density in terms of the bulk polarization. In the
presence of an $n$-fold rotation symmetry with $n=3$, $4$, and $6$, the
quadrupole moment is quantized and is independent of the spread or shape of
Wannier orbitals, depending only on the location of Wannier centers of filled
bands. In this case, our formula predicts the fractional part of the quadrupole
moment purely from the bulk property. The system can contain many-body
interactions as long as the ground state is gapped and topologically trivial in
the sense it is smoothly connected to a product state limit. An extension of
these results to three-dimensional systems is also discussed. In three
dimensions, in general, even the fractional part of the corner charge is not
fully predictable from the bulk perspective even in the presence of point group
symmetry.
","[{""version"":""v1"",""created"":""Wed, 29 Jul 2020 16:07:09 GMT""},{""version"":""v2"",""created"":""Mon, 3 Aug 2020 14:32:04 GMT""},{""version"":""v3"",""created"":""Wed, 7 Oct 2020 23:21:28 GMT""}]","2020-10-15"
"2007.14933","David Lusher","David J. Lusher, Satya P. Jammy, Neil D. Sandham","OpenSBLI: Automated code-generation for heterogeneous computing
  architectures applied to compressible fluid dynamics on structured grids","Submitted to Computer Physics Communications",,"10.1016/j.cpc.2021.108063",,"physics.comp-ph physics.flu-dyn","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  OpenSBLI is an open-source code-generation system for compressible fluid
dynamics (CFD) on heterogeneous computing architectures. Written in Python,
OpenSBLI is an explicit high-order finite-difference solver on structured
curvilinear meshes. Shock-capturing is performed by a choice of high-order
Weighted Essentially Non-Oscillatory (WENO) or Targeted Essentially
Non-Oscillatory (TENO) schemes. OpenSBLI generates a complete CFD solver in the
Oxford Parallel Structured (OPS) domain specific language. The OPS library is
embedded in C code, enabling massively-parallel execution of the code on a
variety of high-performance-computing architectures, including GPUs. The
present paper presents a code base that has been completely rewritten from the
earlier proof of concept (Jacobs et al, JoCS 18 (2017), 12-23), allowing shock
capturing, coordinate transformations for complex geometries, and a wide range
of boundary conditions, including solid walls with and without heat transfer. A
suite of validation and verification cases are presented, plus demonstration of
a large-scale Direct Numerical Simulation (DNS) of a transitional Shockwave
Boundary Layer Interaction (SBLI). The code is shown to have good weak and
strong scaling on multi-GPU clusters. We demonstrate that code-generation and
domain specific languages are suitable for performing efficient large-scale
simulations of complex fluid flows on emerging computing architectures.
","[{""version"":""v1"",""created"":""Wed, 29 Jul 2020 16:07:21 GMT""}]","2021-07-14"
