"2012.06438","Thomas Gastine","T. Gastine and J. Wicht","Stable stratification promotes multiple zonal jets in a turbulent Jovian
  dynamo model","23 pages, 16 figures, 2 tables, accepted for publication in Icarus",,"10.1016/j.icarus.2021.114514",,"astro-ph.EP physics.flu-dyn physics.geo-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The ongoing NASA's Juno mission puts new constraints on the internal dynamics
of Jupiter. Data gathered by its onboard magnetometer reveal a dipole-dominated
surface magnetic field accompanied by strong localised magnetic flux patches.
The gravity measurements indicate that the fierce surface zonal jets extend
several thousands of kilometers below the cloud level before rapidly decaying
below $0.94-0.96\,R_J$, $R_J$ being the mean Jovian radius at the one bar
level. Several internal models suggest an intricate internal structure with a
thin intermediate region in which helium would segregate from hydrogen, forming
a compositionally-stratified layer. Here, we develop the first global Jovian
dynamo which incorporates an intermediate stably-stratified layer between
$0.82\,R_J$ and $0.86\,R_J$. Analysing the energy balance reveals that the
magnetic energy is almost one order of magnitude larger than kinetic energy in
the metallic region, while most of the kinetic energy is pumped into zonal
motions in the molecular envelope. Those result from the different underlying
force hierarchy with a triple balance between Lorentz, Archimedean and
ageostrophic Coriolis forces in the metallic core and inertia, buoyancy and
ageostrophic Coriolis forces controlling the external layers. The simulation
presented here is the first to demonstrate that multiple zonal jets and
dipole-dominated dynamo action can be consolidated in a global simulation. The
inclusion of an stable layer is a necessary ingredient that allows zonal jets
to develop in the outer envelope without contributing to the dynamo action in
the deeper metallic region. Stable stratification however also smooths out the
small-scale features of the magnetic field by skin effect. These constraints
suggest that possible stable layers in Jupiter should be located much closer to
the surface ($0.9-0.95\,R_J$).
","[{""version"":""v1"",""created"":""Fri, 11 Dec 2020 16:00:15 GMT""},{""version"":""v2"",""created"":""Fri, 30 Apr 2021 08:10:09 GMT""},{""version"":""v3"",""created"":""Thu, 20 May 2021 12:00:55 GMT""}]","2021-05-21"
"2012.06439","Wenlong Wang","Wenlong Wang","Systematic vector solitary waves from their linear limits in
  one-dimensional $n$-component Bose-Einstein condensates","12 pages, 8 figures","Phys. Rev. E 104, 014217 (2021)","10.1103/PhysRevE.104.014217",,"cond-mat.quant-gas nlin.PS","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We systematically construct a series of vector solitary waves in harmonically
trapped one-dimensional three-, four-, and five-component Bose-Einstein
condensates. These stationary states are continued in chemical potentials from
the analytically tractable low-density linear limit of respective states, as
independent linear quantum harmonic oscillator states, to the high-density
nonlinear Thomas-Fermi regime. A systematic interpolation procedure is proposed
to achieve this sequential continuation via a trajectory in the
multi-dimensional space of the chemical potentials. The Bogolyubov-de Gennes
(BdG) spectra analysis shows that all of the states considered herein can be
fully stabilized in suitable chemical potential intervals in the Thomas-Fermi
regime. Finally, we present some typical $SU(n)$-rotation-induced and
driving-induced dynamics. This method can be extended to higher dimensions and
shows significant promise for finding a wide range of solitary waves ahead.
","[{""version"":""v1"",""created"":""Fri, 11 Dec 2020 16:00:54 GMT""}]","2021-08-04"
"2012.06440","Sanath Narayan","Sanath Narayan, Hisham Cholakkal, Munawar Hayat, Fahad Shahbaz Khan,
  Ming-Hsuan Yang, Ling Shao","D2-Net: Weakly-Supervised Action Localization via Discriminative
  Embeddings and Denoised Activations","ICCV 2021. Source code at https://github.com/naraysa/D2-Net",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This work proposes a weakly-supervised temporal action localization
framework, called D2-Net, which strives to temporally localize actions using
video-level supervision. Our main contribution is the introduction of a novel
loss formulation, which jointly enhances the discriminability of latent
embeddings and robustness of the output temporal class activations with respect
to foreground-background noise caused by weak supervision. The proposed
formulation comprises a discriminative and a denoising loss term for enhancing
temporal action localization. The discriminative term incorporates a
classification loss and utilizes a top-down attention mechanism to enhance the
separability of latent foreground-background embeddings. The denoising loss
term explicitly addresses the foreground-background noise in class activations
by simultaneously maximizing intra-video and inter-video mutual information
using a bottom-up attention mechanism. As a result, activations in the
foreground regions are emphasized whereas those in the background regions are
suppressed, thereby leading to more robust predictions. Comprehensive
experiments are performed on multiple benchmarks, including THUMOS14 and
ActivityNet1.2. Our D2-Net performs favorably in comparison to the existing
methods on all datasets, achieving gains as high as 2.3% in terms of mAP at
IoU=0.5 on THUMOS14. Source code is available at
https://github.com/naraysa/D2-Net
","[{""version"":""v1"",""created"":""Fri, 11 Dec 2020 16:01:56 GMT""},{""version"":""v2"",""created"":""Mon, 23 Aug 2021 17:57:06 GMT""}]","2021-08-24"
"2012.06442","Walter Ikegami Andersson","W. Ikegami Andersson, A. Akram, T. Johansson, R. Kliemt, M.
  Papenbrock, J. Regina, K. Sch\""onning and T. Stockmanns","A Generalized Approach to Longitudinal Momentum Determination in
  Cylindrical Straw Tube Detectors","Corrected author names",,,,"physics.ins-det","http://creativecommons.org/licenses/by/4.0/","  The upcoming PANDA experiment at FAIR will be among a new generation of
particle physics experiments to employ a novel event filtering system realised
purely in software, i.e. a software trigger. To educate its triggering
decisions, online reconstruction algorithms need to offer outstanding
performance in terms of efficiency and track quality. We present a method to
reconstruct longitudinal track parameters in PANDA's Straw Tube Tracker, which
is general enough to be easily added to other track finding algorithms that
focus on transversal reconstruction. For the pattern recognition part of this
method, three approaches are employed and compared: A combinatorial path
finding approach, a Hough transformation, and a recursive annealing fit. In a
systematic comparison, the recursive annealing fit was found to outperform the
other approaches in every category of quality parameters and reaches a
reconstruction efficacy of 95% and higher.
","[{""version"":""v1"",""created"":""Fri, 11 Dec 2020 16:08:19 GMT""},{""version"":""v2"",""created"":""Mon, 14 Dec 2020 16:22:19 GMT""}]","2020-12-15"
"2012.06443","Montie Avery","Montie Avery and Arnd Scheel","Universal selection of pulled fronts","59 pages, 2 figures",,,,"math.AP math.DS","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We establish selection of critical pulled fronts in invasion processes. Our
result shows convergence to a pulled front with a logarithmic shift for open
sets of steep initial data, including one-sided compactly supported initial
conditions. We rely on robust, conceptual assumptions, namely existence and
marginal spectral stability of a front traveling at the linear spreading speed.
We demonstrate that the assumptions hold for open classes of spatially extended
systems. Previous results relied on comparison principles or probabilistic
tools with implied non-open conditions on initial data and structure of the
equation. Technically, we describe the invasion process through the interaction
of a Gaussian leading edge with the pulled front in the wake. Key ingredients
are sharp linear decay estimates to control errors in the nonlinear matching
and corrections from initial data.
","[{""version"":""v1"",""created"":""Fri, 11 Dec 2020 16:08:41 GMT""},{""version"":""v2"",""created"":""Mon, 8 Feb 2021 19:33:44 GMT""},{""version"":""v3"",""created"":""Thu, 3 Feb 2022 20:12:35 GMT""}]","2022-02-07"
"2012.06444","Yang Liu","Yang Liu, Alexandros Neophytou, Sunando Sengupta, Eric Sommerlade","Relighting Images in the Wild with a Self-Supervised Siamese
  Auto-Encoder",,,,,"cs.CV","http://creativecommons.org/licenses/by/4.0/","  We propose a self-supervised method for image relighting of single view
images in the wild. The method is based on an auto-encoder which deconstructs
an image into two separate encodings, relating to the scene illumination and
content, respectively. In order to disentangle this embedding information
without supervision, we exploit the assumption that some augmentation
operations do not affect the image content and only affect the direction of the
light. A novel loss function, called spherical harmonic loss, is introduced
that forces the illumination embedding to convert to a spherical harmonic
vector. We train our model on large-scale datasets such as Youtube 8M and
CelebA. Our experiments show that our method can correctly estimate scene
illumination and realistically re-light input images, without any supervision
or a prior shape model. Compared to supervised methods, our approach has
similar performance and avoids common lighting artifacts.
","[{""version"":""v1"",""created"":""Fri, 11 Dec 2020 16:08:50 GMT""},{""version"":""v2"",""created"":""Mon, 23 Aug 2021 16:53:13 GMT""}]","2021-08-24"
"2012.06445","Samir Siksek","Nuno Freitas, Alain Kraus and Samir Siksek","On the unit equation over cyclic number fields of prime degree",,"Alg. Number Th. 15 (2021) 2647-2653","10.2140/ant.2021.15.2647",,"math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let $\ell \ne 3$ be a prime. We show that there are only finitely many cyclic
number fields $F$ of degree $\ell$ for which the unit equation $$\lambda + \mu
= 1, \qquad \lambda,~\mu \in \mathcal{O}_F^\times$$ has solutions. Our result
is effective. For example, we deduce that the only cyclic quintic number field
for which the unit equation has solutions is $\mathbb{Q}(\zeta_{11})^+$.
","[{""version"":""v1"",""created"":""Fri, 11 Dec 2020 16:11:58 GMT""}]","2022-02-09"
"2012.06446","Xiufeng Liu","Xiufeng Liu, Rongling Li, Yi Wang, Per Sieverts Nielsen","SEGSys: A mapping system for segmentation analysis in energy",,,,,"cs.DB","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Customer segmentation analysis can give valuable insights into the energy
efficiency of residential buildings. This paper presents a mapping system,
SEGSys that enables segmentation analysis at the individual and the
neighborhood levels. SEGSys supports the online and offline classification of
customers based on their daily consumption patterns and consumption intensity.
It also supports the segmentation analysis according to the social
characteristics of customers of individual households or neighborhoods, as well
as spatial geometries. SEGSys uses a three-layer architecture to model the
segmentation system, including the data layer, the service layer, and the
presentation layer. The data layer models data into a star schema within a data
warehouse, the service layer provides data service through a RESTful interface,
and the presentation layer interacts with users through a visual map. This
paper showcases the system on the segmentation analysis using an electricity
consumption data set and validates the effectiveness of the system.
","[{""version"":""v1"",""created"":""Fri, 11 Dec 2020 16:13:24 GMT""}]","2020-12-14"
"2012.06447","Yue Shao","Yue Shao, Yicheng Hu and Victor M. Zavala","Mitigating Investment Risk Using Modular Technologies",,,,,"math.OC","http://creativecommons.org/licenses/by-nc-nd/4.0/","  We study logistical investment flexibility provided by modular processing
technologies for mitigating risk. Specifically, we propose a multi-stage
stochastic programming formulation that determines optimal capacity expansion
plans that mitigate demand uncertainty. The formulation accounts for
multi-product dependencies between small/large units and for trade-offs between
expected profit and risk. The formulation uses a cumulative risk measure to
avoid timeconsistency issues of traditional, per-stage risk-minimization
formulations and we argue that this approach is more compatible with typical
investment metrics such as the net present value. Case studies of different
complexity are presented to illustrate the developments. Our studies reveal
that the Pareto frontier of a flexible setting (allowing for deployment of
small units) dominates the Pareto frontier of an inflexible setting (allowing
only for deployment of large units). Notably, this dominance is prevalent
despite benefits arising from economies of scale of large processing units.
","[{""version"":""v1"",""created"":""Fri, 11 Dec 2020 16:14:56 GMT""},{""version"":""v2"",""created"":""Tue, 9 Feb 2021 14:23:01 GMT""}]","2021-02-10"
"2012.06448","Mehmet Ozan Unal","Mehmet Ozan Unal, Metin Ertas, Isa Yildirim","An Unsupervised Reconstruction Method For Low-Dose CT Using Deep
  Generative Regularization Prior",,"Biomedical Signal Processing and Control 75 (2022) 103598","10.1016/j.bspc.2022.103598",,"eess.IV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Low-dose CT imaging requires reconstruction from noisy indirect measurements
which can be defined as an ill-posed linear inverse problem. In addition to
conventional FBP method in CT imaging, recent compressed sensing based methods
exploit handcrafted priors which are mostly simplistic and hard to determine.
More recently, deep learning (DL) based methods have become popular in medical
imaging field. In CT imaging, DL based methods try to learn a function that
maps low-dose images to normal-dose images. Although the results of these
methods are promising, their success mostly depends on the availability of
high-quality massive datasets. In this study, we proposed a method that does
not require any training data or a learning process. Our method exploits such
an approach that deep convolutional neural networks (CNNs) generate patterns
easier than the noise, therefore randomly initialized generative neural
networks can be suitable priors to be used in regularizing the reconstruction.
In the experiments, the proposed method is implemented with different loss
function variants. Both analytical CT phantoms and real-world CT images are
used with different views. Conventional FBP method, a popular iterative method
(SART), and TV regularized SART are used in the comparisons. We demonstrated
that our method with different loss function variants outperforms the other
methods both qualitatively and quantitatively.
","[{""version"":""v1"",""created"":""Fri, 11 Dec 2020 16:16:32 GMT""},{""version"":""v2"",""created"":""Sat, 19 Dec 2020 10:02:04 GMT""}]","2022-03-08"
