"2010.05274","Tiong Leh Yap PhD","T. L. Yap (1), A. Sasidhara (1), N. X. Ang (1), X. Guo (2), W. Wang
  (2), K. S. Ang (1), S. L. Tan (1) ((1) CompoundTek Pte Ltd, (2) Nanyang
  Technological University)","Full Automation for Rapid Modulator Characterization and Accurate
  Analysis Using SciPy","7 pages with 4 figures",,,,"physics.data-an","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Modulator testing involved complex biasing conditions, hardware connections
and data analysis. Also, any optical signal distortion due to the grating
coupler effect could potentially induce additional difficulty in setting the
correct bias condition for an accurate measurement of the modulator
performance. In this paper, we proposed to use SciPy, an open-source scientific
computing library, for automation in the silicon modulator test with bias
setting and data analysis.
","[{""version"":""v1"",""created"":""Sun, 11 Oct 2020 16:02:04 GMT""}]","2020-10-13"
"2010.05275","Claire Voisin","Claire Voisin","On the coniveau of rationally connected threefolds","Final version to appear in Geometry and Topology","Geom. Topol. 26 (2022) 2731-2772","10.2140/gt.2022.26.2731",,"math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We prove that the integral cohomology modulo torsion of a rationally
connected threefold comes from the integral cohomology of a smooth curve via
the cylinder homomorphism associated to a family of $1$-cycles. Equivalently,
it is of strong coniveau 1 in the sense of Benoist-Ottem.
","[{""version"":""v1"",""created"":""Sun, 11 Oct 2020 16:03:05 GMT""},{""version"":""v2"",""created"":""Tue, 13 Oct 2020 09:19:57 GMT""},{""version"":""v3"",""created"":""Fri, 25 Jun 2021 09:26:41 GMT""}]","2022-12-21"
"2010.05276","Farid Ya. Khalili","Gaurav Shukla, Dariya Salykina, Gaetano Frascella, Devendra Kumar
  Mishra, Maria V. Chekhova, Farid Ya. Khalili","Broadening the high sensitivity range of squeezing-assisted
  interferometers by means of two-channel detection","11 pages, 2 figures",,"10.1364/OE.413391",,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  For a squeezing-enhanced SU(2) interferometer, we theoretically investigate
the possibility to broaden the phase range of sub-shot-noise sensitivity. We
show that this goal can be achieved by implementing detection in both output
ports, with the optimal combination of the detectors outputs, leading to a
phase sensitivity independent of the interferometer operation point. Provided
that each detector is preceded by a phase-sensitive amplifier, this sensitivity
could be also tolerant to the detection loss.
","[{""version"":""v1"",""created"":""Sun, 11 Oct 2020 16:15:43 GMT""}]","2021-02-03"
"2010.05277","Gad Koren","Gad Koren, Anna Eyal, Leonid Iomin and Yuval Nitzav","Observation of Josephson-like tunneling junction characteristics and
  positive magnetoresistance in Oxygen deficient Nickelate films of
  $Nd_{0.8}Sr_{0.2}NiO_{3-\delta}$","This version includes: 1. A new Fig, 1 with the surface morphology
  and a surface tunneling model. 2. Fig. 2 of the XRD now shows more details
  including minority Ni_xO_y phases. 3. More VRH models are now included in
  Fig. 4. 4. Extended conductance range in Fig. 6 (c) now shows the second
  quasi-particle branch more clearly","Materials 2021, vol 14, 7689","10.3390/ma14247689",,"cond-mat.supr-con cond-mat.mtrl-sci cond-mat.str-el","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Nickelate films have recently attracted broad attention due to the
observation of superconductivity in the infinite layer phase of
$Nd_{0.8}Sr_{0.2}NiO_2$ (obtained by reducing Sr doped $NdNiO_3$ films) and
their similarity to the cuprates high temperature superconductors. Here we
report on the observation of a new type of transport in oxygen poor
$Nd_{0.8}Sr_{0.2}NiO_{3-\delta}$ films. At high temperatures, variable range
hopping is observed while at low temperatures a novel tunneling behavior is
found where Josephson-like tunneling junction characteristic with serial
resistance is revealed. We attribute this phenomenon to coupling between
superconductive (S) surfaces of the grains in our Oxygen poor films via the
insulating (I) grain boundaries, which yields SIS junctions in series with the
normal (N) resistance of the grains themselves. The similarity of the observed
conductance spectra to tunneling junction characteristic with Josephson-like
current is striking, and seems to support the existence of superconductivity in
our samples.
","[{""version"":""v1"",""created"":""Sun, 11 Oct 2020 16:18:25 GMT""},{""version"":""v2"",""created"":""Thu, 3 Dec 2020 09:20:28 GMT""}]","2021-12-15"
"2010.05278","Muhsin Aljaf","Muhsin Aljaf, Daniele Gregoris, Martiros Khurshudyan","Assessing the foundation and applicability of some dark energy fluid
  models in the Dirac-Born-Infeld framework","Matches the published version; 24 pages and 8 figures","International Journal of Modern Physics A (2022)","10.1142/S0217751X22502116",,"gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper, we will deepen the understanding of some fluid models proposed
by other authors for the description of dark energy. Specifically, we will show
that the so-called (Modified) Berthelot fluid is the hydrodynamic realization
of the free Dirac-Born-Infeld theory and that the Dieterici fluid admits a
non-relativistic $k$-essence formulation; for the former model the evolution of
the scalar field will be written in terms of some cosmographic parameters. The
latter model will also be tested using Machine Learning algorithms with respect
to cosmic chronometers data, and results about the dynamics at a background
level will be compared with those arising when other fluids (Generalized
Chaplygin Gas and Anton-Schmidt) are considered. Due to some cosmic opacity
effects, the background cosmology of universes filled by these inequivalent
fluids, as they arise in physically different theories, may not be enough for
discriminating among them. Thus, a perturbation analysis in the long-wavelength
limit is carried out revealing a rich variety of possible behaviors. It will
also be shown that the free Dirac-Born-Infeld theory cannot account for flat
galactic rotation curves, and therefore we derive an appropriate relationship
between the scalar field potential and the brane tension for achieving this
goal; this provides an estimate for the dark matter adiabatic speed of sound
inside the halo consistent with other literature. A certain relationship
between the Newtonian gravitational potential within the galaxy and the
Lagrangian potential in the non-relativistic regime for the (Modified)
Berthelot fluid will also be enlightened.
","[{""version"":""v1"",""created"":""Sun, 11 Oct 2020 16:22:44 GMT""},{""version"":""v2"",""created"":""Sun, 12 Dec 2021 14:21:38 GMT""},{""version"":""v3"",""created"":""Sat, 28 Jan 2023 04:26:43 GMT""}]","2023-01-31"
"2010.05279","Simon Becker","Simon Becker, Mark Embree, Jens Wittsten, Maciej Zworski","Spectral characterization of magic angles in twisted bilayer graphene",,"Phys. Rev. B 103, 165113 (2021)","10.1103/PhysRevB.103.165113",,"cond-mat.str-el cond-mat.mes-hall cond-mat.supr-con math.SP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Twisted bilayer graphene (TBG) has been experimentally observed to exhibit
almost flat bands when the twisting occurs at certain magic angles. In this
letter, we report new results on the continuum model of twisted bilayer
graphene and its electronic band structure. Under we show that in the
approximation of vanishing AA-coupling, the magic angles (at which there exist
entirely flat bands) are given as the eigenvalues of a non-hermitian operator,
and that all bands start squeezing exponentially fast as the angle $\theta$
tends to $0$. In particular, as the interaction potential changes, the dynamics
of magic angles involves the non-physical complex eigenvalues. Using our new
spectral characterization, we show that the equidistant scaling of inverse
magic angles, is special for the choice of tunnelling potentials in the
continuum model, and is not protected by symmetries. While we also show that
the protection of zero-energy states holds in the continuum model as long as
particle-hole symmetry is preserved, we observe that the existence of flat
bands and the exponential squeezing are special properties of the chiral model.
","[{""version"":""v1"",""created"":""Sun, 11 Oct 2020 16:27:34 GMT""}]","2021-04-21"
"2010.05280","Mohamed Lamine Boucenna","Mohamed Lamine Boucenna and Malek Benslama","Non-Cooperative MDS Coding Game In CSMA Wireless Networks","06 pages, 06 figures",,,,"eess.SP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Maximum distance separable erasure coding has been introduced in wireless
networks based on random medium access protocols in order to recover collided
and erased packets. So, this help to avoid retransmission process which weaken
the network throughput and prolong the overall propagation delay. However,
erasure coding may degrade the network performances by causing overload traffic
due to added redundancy (parity) and also when extending the propagation delay
due to additional calculations and encoding/decoding process time which can
lead quickly the network into saturation. Here, the redundancy should be
applied properly. In addition, multiple access make conflicting situations due
to simultaneous access and selfish behaviour of users which affect too the
network performances. For this purpose, we present a game model based on the
use of game theory to analyse and manage multiple users that assuming random
access protocol and erasure coding algorithm. Our model is used to operate the
network at equilibrium by selecting a suitable type of erasure coding. Making
the network work at equilibrium, leads to decrease collisions, decrease also
the overall transmission delay and as well as increasing the throughput.
","[{""version"":""v1"",""created"":""Sun, 11 Oct 2020 16:44:31 GMT""}]","2020-10-13"
"2010.05281","Zhuo Qun Song","Vadim Kaushansky, Christoph Reisinger, Mykhaylo Shkolnikov, Zhuo Qun
  Song","Convergence of a time-stepping scheme to the free boundary in the
  supercooled Stefan problem","23 pages",,,,"math.PR cs.NA math-ph math.AP math.MP math.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The supercooled Stefan problem and its variants describe the freezing of a
supercooled liquid in physics, as well as the large system limits of systemic
risk models in finance and of integrate-and-fire models in neuroscience.
Adopting the physics terminology, the supercooled Stefan problem is known to
feature a finite-time blow-up of the freezing rate for a wide range of initial
temperature distributions in the liquid. Such a blow-up can result in a
discontinuity of the liquid-solid boundary. In this paper, we prove that the
natural Euler time-stepping scheme applied to a probabilistic formulation of
the supercooled Stefan problem converges to the liquid-solid boundary of its
physical solution globally in time, in the Skorokhod M1 topology. In the course
of the proof, we give an explicit bound on the rate of local convergence for
the time-stepping scheme. We also run numerical tests to compare our
theoretical results to the practically observed convergence behavior.
","[{""version"":""v1"",""created"":""Sun, 11 Oct 2020 16:46:13 GMT""},{""version"":""v2"",""created"":""Fri, 18 Mar 2022 15:41:26 GMT""}]","2022-03-21"
"2010.05282","Manuel Hertzog","Manuel Hertzog and Battulga Munkhbat and Denis G. Baranov and Timur O.
  Shegai and Karl B\""orjesson","Enhancing vibrational light-matter coupling strength beyond the
  molecular concentration limit using plasmonic arrays",,,"10.1021/acs.nanolett.0c04014",,"physics.optics","http://creativecommons.org/licenses/by/4.0/","  Vibrational strong coupling is emerging as a promising tool to modify
molecular properties, by making use of hybrid light-matter states known as
polaritons. Fabry-Perot cavities filled with organic molecules are typically
used, and the molecular concentration limits the maximum reachable coupling
strength. Developing methods to increase the coupling strength beyond the
molecular concentration limit are highly desirable. In this letter, we
investigate the effect of adding a gold nanorod array into a cavity containing
pure organic molecules, using FT-IR microscopy and numerical modeling.
Incorporation of the plasmonic nanorod array, that acts as artificial
molecules, leads to an order of magnitude increase in the total coupling
strength for the cavity filled with organic molecules. Additionally, we observe
a significant narrowing of the plasmon linewidth inside the cavity. We
anticipate that these results will be a step forward in exploring
vibropolaritonic chemistry and may be used in plasmon based bio-sensors.
","[{""version"":""v1"",""created"":""Sun, 11 Oct 2020 16:46:20 GMT""},{""version"":""v2"",""created"":""Tue, 15 Dec 2020 16:42:20 GMT""}]","2021-02-24"
"2010.05283","Jeffrey Katen","Jeff Katen","Explicit Weil-pairing for Drinfeld Modules",,,,,"math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The goal of this article is to define an analogue of the Weil-pairing for
Drinfeld modules using explicit formulas and to deduce its main properties from
these formulas. Our result generalizes the formula currently known for rank 2
Drinfeld modules and works as a more explicit, elementary proof of the
Weil-pairing's existence than the one appearing in the current literature.
","[{""version"":""v1"",""created"":""Sun, 11 Oct 2020 17:01:46 GMT""}]","2020-10-13"
