"2009.14115","Adam Kortylewski","Yutong Bai, Angtian Wang, Adam Kortylewski, Alan Yuille","CoKe: Localized Contrastive Learning for Robust Keypoint Detection","Accepted to WACV 2023",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper, we introduce a contrastive learning framework for keypoint
detection (CoKe). Keypoint detection differs from other visual tasks where
contrastive learning has been applied because the input is a set of images in
which multiple keypoints are annotated. This requires the contrastive learning
to be extended such that the keypoints are represented and detected
independently, which enables the contrastive loss to make the keypoint features
different from each other and from the background. Our approach has two
benefits: It enables us to exploit contrastive learning for keypoint detection,
and by detecting each keypoint independently the detection becomes more robust
to occlusion compared to holistic methods, such as stacked hourglass networks,
which attempt to detect all keypoints jointly. Our CoKe framework introduces
several technical innovations. In particular, we introduce: (i) A clutter bank
to represent non-keypoint features; (ii) a keypoint bank that stores
prototypical representations of keypoints to approximate the contrastive loss
between keypoints; and (iii) a cumulative moving average update to learn the
keypoint prototypes while training the feature extractor. Our experiments on a
range of diverse datasets (PASCAL3D+, MPII, ObjectNet3D) show that our approach
works as well, or better than, alternative methods for keypoint detection, even
for human keypoints, for which the literature is vast. Moreover, we observe
that CoKe is exceptionally robust to partial occlusion and previously unseen
object poses.
","[{""version"":""v1"",""created"":""Tue, 29 Sep 2020 16:00:43 GMT""},{""version"":""v2"",""created"":""Wed, 30 Sep 2020 01:32:46 GMT""},{""version"":""v3"",""created"":""Mon, 23 Nov 2020 16:22:35 GMT""},{""version"":""v4"",""created"":""Mon, 5 Dec 2022 08:56:16 GMT""}]","2022-12-06"
"2009.14116","Pawan Kumar","Pawan Kumar and Srikanta Bedathur","A Survey on Semantic Parsing from the perspective of Compositionality",,,,,"cs.CL","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Different from previous surveys in semantic parsing (Kamath and Das, 2018)
and knowledge base question answering(KBQA)(Chakraborty et al., 2019; Zhu et
al., 2019; Hoffner et al., 2017) we try to takes a different perspective on the
study of semantic parsing. Specifically, we will focus on (a)meaning
composition from syntactical structure(Partee, 1975), and (b) the ability of
semantic parsers to handle lexical variation given the context of a knowledge
base (KB). In the following section after an introduction of the field of
semantic parsing and its uses in KBQA, we will describe meaning representation
using grammar formalism CCG (Steedman, 1996). We will discuss semantic
composition using formal languages in Section 2. In section 3 we will consider
systems that uses formal languages e.g. $\lambda$-calculus (Steedman, 1996),
$\lambda$-DCS (Liang, 2013). Section 4 and 5 consider semantic parser using
structured-language for logical form. Section 6 is on different benchmark
datasets ComplexQuestions (Bao et al.,2016) and GraphQuestions (Su et al.,
2016) that can be used to evaluate semantic parser on their ability to answer
complex questions that are highly compositional in nature.
","[{""version"":""v1"",""created"":""Tue, 29 Sep 2020 16:03:13 GMT""}]","2021-08-23"
"2009.14117","Stefano Scrobogna","Stefano Scrobogna","Well-posedness of an asymptotic model for free boundary Darcy flow in
  porous media in the critical Sobolev space","7 pages, comments are welcome",,,,"math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We prove that the quadratic approximation of the capillarity-driven
free-boundary Darcy flow is well posed in $ \dot{H}^{3/2} $, and globally
well-posed if the initial datum is small in $ \dot{H}^{3/2} $.
","[{""version"":""v1"",""created"":""Tue, 29 Sep 2020 16:03:38 GMT""},{""version"":""v2"",""created"":""Mon, 8 Feb 2021 17:48:00 GMT""}]","2021-02-09"
"2009.14118","Hung-Tzu Chang","Hung-Tzu Chang, Alexander Guggenmos, Scott K. Cushing, Yang Cui,
  Naseem Ud Din, Shree Ram Acharya, Ilana J. Porter, Ulf Kleineberg, Volodymyr
  Turkowski, Talat S. Rahman, Daniel M. Neumark, and Stephen R. Leone","Electron Thermalization and Relaxation in Laser-Heated Nickel by
  Few-Femtosecond Core-Level Transient Absorption Spectroscopy","20 pages, 8 figures","Phys. Rev. B 103, 064305 (2021)","10.1103/PhysRevB.103.064305",,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Direct measurements of photoexcited carrier dynamics in nickel are made using
few-femtosecond extreme ultraviolet (XUV) transient absorption spectroscopy at
the nickel M$_{2,3}$ edge. It is observed that the core-level absorption
lineshape of photoexcited nickel can be described by a Gaussian broadening
($\sigma$) and a red shift ($\omega_{s}$) of the ground state absorption
spectrum. Theory predicts, and the experimental results verify that after
initial rapid carrier thermalization, the electron temperature increase
($\Delta T$) is linearly proportional to the Gaussian broadening factor
$\sigma$, providing quantitative real-time tracking of the relaxation of the
electron temperature. Measurements reveal an electron cooling time for 50 nm
thick polycrystalline nickel films of 640$\pm$80 fs. With hot thermalized
carriers, the spectral red shift exhibits a power-law relationship with the
change in electron temperature of $\omega_{s}\propto\Delta T^{1.5}$. Rapid
electron thermalization via carrier-carrier scattering accompanies and follows
the nominal 4 fs photoexcitation pulse until the carriers reach a quasi-thermal
equilibrium. Entwined with a <6 fs instrument response function, carrier
thermalization times ranging from 34 fs to 13 fs are estimated from
experimental data acquired at different pump fluences and it is observed that
the electron thermalization time decreases with increasing pump fluence. The
study provides an initial example of measuring electron temperature and
thermalization in metals in real time with XUV light, and it lays a foundation
for further investigation of photoinduced phase transitions and carrier
transport in metals with core-level absorption spectroscopy.
","[{""version"":""v1"",""created"":""Tue, 29 Sep 2020 16:06:30 GMT""},{""version"":""v2"",""created"":""Tue, 5 Jan 2021 18:29:20 GMT""}]","2021-02-17"
"2009.14119","Tal Ridnik","Emanuel Ben-Baruch, Tal Ridnik, Nadav Zamir, Asaf Noy, Itamar
  Friedman, Matan Protter, Lihi Zelnik-Manor","Asymmetric Loss For Multi-Label Classification","Accepted to ICCV 2021",,,,"cs.CV cs.LG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In a typical multi-label setting, a picture contains on average few positive
labels, and many negative ones. This positive-negative imbalance dominates the
optimization process, and can lead to under-emphasizing gradients from positive
labels during training, resulting in poor accuracy. In this paper, we introduce
a novel asymmetric loss (""ASL""), which operates differently on positive and
negative samples. The loss enables to dynamically down-weights and
hard-thresholds easy negative samples, while also discarding possibly
mislabeled samples. We demonstrate how ASL can balance the probabilities of
different samples, and how this balancing is translated to better mAP scores.
With ASL, we reach state-of-the-art results on multiple popular multi-label
datasets: MS-COCO, Pascal-VOC, NUS-WIDE and Open Images. We also demonstrate
ASL applicability for other tasks, such as single-label classification and
object detection. ASL is effective, easy to implement, and does not increase
the training time or complexity.
  Implementation is available at: https://github.com/Alibaba-MIIL/ASL.
","[{""version"":""v1"",""created"":""Tue, 29 Sep 2020 16:08:19 GMT""},{""version"":""v2"",""created"":""Tue, 17 Nov 2020 14:50:30 GMT""},{""version"":""v3"",""created"":""Thu, 18 Mar 2021 06:54:56 GMT""},{""version"":""v4"",""created"":""Thu, 29 Jul 2021 15:02:43 GMT""}]","2021-07-30"
"2009.14120","Evgeny Smirnov","Evgeny Smirnov, Anna Tutubalina","Pipe dreams for Schubert polynomials of the classical groups","36 pages, 10 figures. v2: appendix added. v3: Sec 4 added. Final
  version, to appear in European Journal of Combinatorics","European Journal of Combinatorics 107 (2023) 103613","10.1016/j.ejc.2022.103613",,"math.CO math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Schubert polynomials for the classical groups were defined by S.Billey and
M.Haiman in 1995; they are polynomial representatives of Schubert classes in a
full flag variety of a classical group. We provide a combinatorial description
for these polynomials, as well as their double versions, by introducing
analogues of pipe dreams, or RC-graphs, for the Weyl groups of the classical
types.
","[{""version"":""v1"",""created"":""Tue, 29 Sep 2020 16:09:06 GMT""},{""version"":""v2"",""created"":""Mon, 2 Nov 2020 10:05:02 GMT""},{""version"":""v3"",""created"":""Wed, 17 Aug 2022 13:10:50 GMT""}]","2022-09-15"
"2009.14121","Giovanni Coppola","Giovanni Coppola and Luca Ghidelli","Convergence of Ramanujan expansions, I [Multiplicativity on Ramanujan
  clouds]","This is paper number one. The number of its followers depends on your
  feedback",,,,"math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We call $R_G(a):=\sum_{q=1}^{\infty}G(q)c_q(a)$ the 'Ramanujan series', of
coefficient $G:$N$\to$C, where $c_q(a)$ is the well-known Ramanujan sum. We
study the convergence of this series (a preliminary step, to study Ramanujan
expansions and define $G$ a 'Ramanujan coefficient' when $R_G(a)$ converges
pointwise, in all natural $a$. Then, $R_G:$N$\to$C is well defined ('w-d'). The
'Ramanujan cloud' of a fixed $F:$N$\to$C is $<F>:=${$G:N\to C|R_G \; w-d,
F=R_G$}. (See the Appendix.) We study in detail the multiplicative Ramanujan
coefficients $G$ : their $<F>$ subset is called the 'multiplicative Ramanujan
cloud', $<F>_M$.
  Our first main result, the ""Finiteness convergence Theorem"", for $G$
multiplicative, among other properties equivalent to ""$R_G$ well defined"",
reduces the convergence test to a finite set, i.e., $R_G$ w-d is equivalent to:
$R_G(a)$ converges for all $a$ dividing $N(G)\in$N, that we call the ""Ramanujan
conductor"".
  Our second main result, the ""Finite Euler product explicit formula"", for
multiplicative Ramanujan coefficients $G$, writes $F=R_G$ as a finite Euler
product; thus, $F$ is a semi-multiplicative function (following Rearick
definition) and this product is the Selberg factorization for $F$. In
particular, we have: $F(a)=R_G(a)$ converges absolutely, being finite (of
length depending on non-zero $p-$adic valuations of $a$).
  Our third main result, called the ""Multiplicative Ramanujan clouds"", studies
the important subsets of $<F>_M$; also giving, for all multiplicative $F$, the
'canonical Ramanujan coefficient' $G_F\in <F>_M$, proving: Any multiplicative
$F$ has a finite Ramanujan expansion with multiplicative coefficients.
","[{""version"":""v1"",""created"":""Tue, 29 Sep 2020 16:09:18 GMT""}]","2020-09-30"
"2009.14122","Stanislaw Lipinski","D. Krychowski and S. Lipi\'nski","The role of spin-flip assisted or orbital mixing tunneling on transport
  through strongly correlated multilevel quantum dot","5 pages, 4 figures","J. Mag. Magn. Mat. 497, 166050 (2020)","10.1016/j.jmmm.2019.166050",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Using the slave boson Kotliar-Ruckenstein approach (SBMFA) for N level
Anderson model, we compare fully symmetric SU(N) Kondo resonances occurring for
spin and orbital conserving tunneling with many-body resonances for the dot
with broken symmetry caused by spin, orbital or full spin-orbital mixing. As a
result of interorbital or spin flip processes new interference paths emerge,
which manifests in the occurrence of antibonding Dicke like and bonding Kondo
like resonances. The analytical expressions for linear conductances and linear
temperature thermopower coefficient for arbitrary N are found.
","[{""version"":""v1"",""created"":""Tue, 29 Sep 2020 16:11:11 GMT""}]","2020-09-30"
"2009.14123","Fahad Saeed","Fahad Saeed and Muhammad Haseeb and SS Iyengar","Communication Lower-Bounds for Distributed-Memory Computations for Mass
  Spectrometry based Omics Data","20 pages, 6 figures, preprint",,,,"cs.DC q-bio.GN q-bio.MN","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Mass spectrometry (MS) based omics data analysis require significant time and
resources. To date, few parallel algorithms have been proposed for deducing
peptides from mass spectrometry-based data. However, these parallel algorithms
were designed, and developed when the amount of data that needed to be
processed was smaller in scale. In this paper, we prove that the communication
bound that is reached by the \emph{existing} parallel algorithms is
$\Omega(mn+2r\frac{q}{p})$, where $m$ and $n$ are the dimensions of the
theoretical database matrix, $q$ and $r$ are dimensions of spectra, and $p$ is
the number of processors. We further prove that communication-optimal strategy
with fast-memory $\sqrt{M} = mn + \frac{2qr}{p}$ can achieve
$\Omega({\frac{2mnq}{p}})$ but is not achieved by any existing parallel
proteomics algorithms till date. To validate our claim, we performed a
meta-analysis of published parallel algorithms, and their performance results.
We show that sub-optimal speedups with increasing number of processors is a
direct consequence of not achieving the communication lower-bounds. We further
validate our claim by performing experiments which demonstrate the
communication bounds that are proved in this paper. Consequently, we assert
that next-generation of \emph{provable}, and demonstrated superior parallel
algorithms are urgently needed for MS based large systems-biology studies
especially for meta-proteomics, proteogenomic, microbiome, and proteomics for
non-model organisms. Our hope is that this paper will excite the parallel
computing community to further investigate parallel algorithms for highly
influential MS based omics problems.
","[{""version"":""v1"",""created"":""Tue, 29 Sep 2020 16:11:59 GMT""},{""version"":""v2"",""created"":""Wed, 11 Aug 2021 17:14:51 GMT""}]","2021-08-12"
"2009.14124","Ethan Chau","Ethan C. Chau, Lucy H. Lin, Noah A. Smith","Parsing with Multilingual BERT, a Small Corpus, and a Small Treebank","In Findings of EMNLP 2020","Findings of ACL: EMNLP (2020) 1324-1334","10.18653/v1/2020.findings-emnlp.118",,"cs.CL","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Pretrained multilingual contextual representations have shown great success,
but due to the limits of their pretraining data, their benefits do not apply
equally to all language varieties. This presents a challenge for language
varieties unfamiliar to these models, whose labeled \emph{and unlabeled} data
is too limited to train a monolingual model effectively. We propose the use of
additional language-specific pretraining and vocabulary augmentation to adapt
multilingual models to low-resource settings. Using dependency parsing of four
diverse low-resource language varieties as a case study, we show that these
methods significantly improve performance over baselines, especially in the
lowest-resource cases, and demonstrate the importance of the relationship
between such models' pretraining data and target language varieties.
","[{""version"":""v1"",""created"":""Tue, 29 Sep 2020 16:12:52 GMT""},{""version"":""v2"",""created"":""Sat, 14 Nov 2020 07:56:50 GMT""},{""version"":""v3"",""created"":""Sat, 18 Jun 2022 03:31:51 GMT""}]","2022-06-22"
