"2001.09476","Craig O. Heinke","C. O. Heinke (1), M. G. Ivanov (1), E. W. Koch (1), R. Andrews (1), L.
  Chomiuk (2), H. N. Cohn (3), S. Crothers (1), T. de Boer (4), N. Ivanova (1),
  A. K. H. Kong (5), N. W. C. Leigh (1,6,7), P. M. Lugger (3), L. Nelson (8),
  C. J. Parr (1), E. W. Rosolowsky (1), A. J. Ruiter (9), C. L. Sarazin (10),
  A. W. Shaw (1,11), G. R. Sivakoff (1), M. van den Berg (12) ((1) University
  of Alberta, (2) Michigan State University, (3) Indiana University, (4)
  University of Surrey, (5) National Tsing Hua University, (6) American Museum
  of Natural History, (7) Universidad de Concepci\'on, (8) Bishop's University,
  (9) University of New South Wales, (10) University of Virginia, (11)
  University of Nevada, (12) Harvard-Smithsonian Center for Astrophysics)","The X-ray Emissivity of Low-Density Stellar Populations","28 pages, 23 figures. MNRAS, in press",,"10.1093/mnras/staa194",,"astro-ph.HE astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The dynamical production of low-mass X-ray binaries and brighter cataclysmic
variables (CVs) in dense globular clusters is well-established. We investigate
how the X-ray emissivity of fainter X-ray binaries (principally CVs and
coronally active binaries) varies between different environments. We compile
calculations (largely from the literature) of the X-ray emissivity of old
stellar populations, including open and globular clusters and several galaxies.
We investigate three literature claims of unusual X-ray sources in low-density
stellar populations. We show that a suggested quiescent neutron star in the
open cluster NGC 6819 is a foreground M dwarf. We show that the suggested
diffuse X-ray emission from an old nova shell in the globular cluster NGC 6366
is actually a background galaxy cluster. And we show that a suggested
population of quiescent X-ray binaries in the Sculptor Dwarf Galaxy is mostly
(perhaps entirely) background galaxies. We find that above densities of $10^4$
M$_{\odot}$/pc$^3$, the X-ray emissivity of globular clusters increases, due to
dynamical production of X-ray emitting systems. Below this density, globular
clusters have lower X-ray emissivity than the other populations, and we do not
see a strong dependence of X-ray emissivity due to density effects. We find
significant correlations between X-ray emissivity and binary fraction,
metallicity, and density. Sampling these fits via bootstrap techniques gives
less significant correlations, but confirms the effect of metallicity on
low-density populations, and that of density on the full globular cluster
sample.
","[{""version"":""v1"",""created"":""Sun, 26 Jan 2020 16:04:25 GMT""}]","2020-02-05"
"2001.09477","Shenyu Dai","Zhaojun Qin, Shenyu Dai, Chalapathi Charan Gajjala, Chong Wang, Viktor
  G. Hadjiev, Guang Yang, Jiabing Li, Xin Zhong, Zhongjia Tang, Yan Yao, Arnold
  M. Guloy, Rohith Reddy, David Mayerich, Liangzi Deng, Qingkai Yu, Guoying
  Feng, Zhiming Wang, Jiming Bao","Self-formed 2D/3D Heterostructure on the Edge of 2D Ruddlesden-Popper
  Hybrid Perovskites Responsible for Intriguing Optoelectronic Properties and
  Higher Cell Efficiency",,,"10.1021/acs.chemmater.0c00419",,"physics.app-ph cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The observation of low energy edge photoluminescence and its beneficial
effect on the solar cell efficiency of Ruddlesden-Popper perovskites has
unleashed an intensive research effort to reveal its origin. This effort,
however, has been met with more challenges as the underlying material structure
has still not been identified; new modellings and observations also do not seem
to converge. Using 2D (BA)2(MA)2Pb3Br10 as an example, we show that 3D MAPbBr3
is formed due to the loss of BA on the edge. This self-formed MAPbBr3 can
explain the reported edge emission under various conditions, while the reported
intriguing optoelectronic properties such as fast exciton trapping from the
interior 2D perovskite, rapid exciton dissociation and long carrier lifetime
can be understood via the self-formed 2D/3D lateral perovskite heterostructure.
The 3D perovskite is identified by submicron infrared spectroscopy, the
emergence of XRD signature from freezer-milled nanometer-sized 2D perovskite
and its photoluminescence response to external hydrostatic pressure. The
revelation of this edge emission mystery and the identification of a
self-formed 2D/3D heterostructure provide a new approach to engineering 2D
perovskites for high-performance optoelectronic devices.
","[{""version"":""v1"",""created"":""Sun, 26 Jan 2020 16:16:13 GMT""}]","2020-05-26"
"2001.09478","Nick Dudley Ward","Nick Dudley Ward, Simon Eveson and Timo Lahivaara","A Discontinuous Galerkin method for three-dimensional elastic and
  poroelastic wave propagation: forward and adjoint problems",,,"10.1007/s40315-021-00395-4",,"physics.comp-ph cs.NA math.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We develop a numerical solver for three-dimensional wave propagation in
coupled poroelastic-elastic media, based on a high-order discontinuous Galerkin
(DG) method, with the Biot poroelastic wave equation formulated as a first
order conservative velocity/strain hyperbolic system. To derive an upwind
numerical flux, we find an exact solution to the Riemann problem, including the
poroelastic-elastic interface; we also consider attenuation mechanisms both in
Biot's low- and high-frequency regimes. Using either a low-storage explicit or
implicit-explicit (IMEX) Runge-Kutta scheme, according to the stiffness of the
problem, we study the convergence properties of the proposed DG scheme and
verify its numerical accuracy. In the Biot low frequency case, the wave can be
highly dissipative for small permeabilities; here, numerical errors associated
with the dissipation terms appear to dominate those arising from discretisation
of the main hyperbolic system.
  We then implement the adjoint method for this formulation of Biot's equation.
In contrast with the usual second order formulation of the Biot equation, we
are not dealing with a self-adjoint system but, with an appropriate inner
product, the adjoint may be identified with a non-conservative velocity/stress
formulation of the Biot equation. We derive dual fluxes for the adjoint and
present a simple but illuminating example of the application of the adjoint
method.
","[{""version"":""v1"",""created"":""Sun, 26 Jan 2020 16:19:41 GMT""},{""version"":""v2"",""created"":""Sun, 16 May 2021 02:01:41 GMT""}]","2021-06-21"
"2001.09479","Rizwan Ahmed Khan","Shahid Munir Shah, Rizwan Ahmed Khan","Secondary Use of Electronic Health Record: Opportunities and Challenges",,"IEEE Access 2020","10.1109/ACCESS.2020.3011099",,"cs.CY cs.CR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In present technological era, healthcare providers generate huge amount of
clinical data on daily basis. Generated clinical data is stored digitally in
the form of Electronic Health Records (EHR) as a central data repository of
hospitals. Data contained in EHR is not only used for the patients' primary
care but also for various secondary purposes such as clinical research,
automated disease surveillance and clinical audits for quality enhancement.
Using EHR data for secondary purposes without consent or in some cases even
with consent creates privacy issues for individuals. Secondly, EHR data is also
made accessible to various stake holders including different government
agencies at various geographical sites through wired or wireless networks.
Sharing of EHR across multiples agencies makes it vulnerable to cyber attacks
and also makes it difficult to implement strict privacy laws as in some cases
data is shared with organization that is governed by specific regional law.
Privacy of an individual could be severely affected when their sensitive
private information contained in EHR is leaked or exposed to public. Data leak
can cause financial losses or an individuals may encounter social boycott if
their medical condition is exposed in public. To protect patients personal data
from such threats, there exists different privacy regulations such as GDPR,
HIPAA and MHR. However, continually evolving state-of-the-art techniques in
machine learning, data analytics and hacking are making it even more difficult
to completely protect individual's / patient's privacy. In this article, we
have systematically examined various secondary uses of EHR with the aim to
highlight how these secondary uses effect patients' privacy. Secondly, we have
critically analyzed GDPR and highlighted possible areas of improvement,
considering escalating use of technology and different secondary uses of EHR.
","[{""version"":""v1"",""created"":""Sun, 26 Jan 2020 16:22:53 GMT""}]","2020-08-07"
"2001.09480","Alon Faraggi","Alon E Faraggi","Novel Perspectives in String Phenomenology","21 pages. 5 figures. Talk presented at the Corfu Summer Institute
  2019 ""School and Workshops on Elementary Particle Physics and Gravity""
  (CORFU2019), 31 August - 25 September 2019, Corfu, Greece. Reference added",,,"LTH-1227","hep-th hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  String theory is the leading contemporary framework to explore the synthesis
of quantum mechanics with gravity. String phenomenology aims to study string
theory while maintaining contact with observational data. The fermionic
$Z_2\times Z_2$ orbifold provides a case study that yielded a rich space of
phenomenological models. String theory in ten dimensions gives rise to
non--supersymmetric tachyonic vacua that may serve as good starting points for
the construction of phenomenologically viable models. I discuss an example of
such a three generation standard--like model in which all the moduli, aside
from the dilaton, are frozen. The M\""obius symmetry may turn out to play a
central role in the synthesis of quantum mechanics and gravity. In a local
version it plays a central role in string theory. In a global version it
underlies the Equivalence Postulate of Quantum Mechanics (EPOQM) formalism,
which implies that spatial space is compact. It was recently proposed that
evidence that the universe is closed exists in the Cosmic Microwave Background
Radiation \cite{DiVMS}.
","[{""version"":""v1"",""created"":""Sun, 26 Jan 2020 16:28:54 GMT""},{""version"":""v2"",""created"":""Tue, 17 Mar 2020 12:53:10 GMT""}]","2020-03-18"
"2001.09481","Mostafa Akhavansafar","Mostafa Akhavan Safar, Babak Teimourpour, Mehrdad Kargari","A Network Science Approach to Driver Gene Detection In Human Regulatory
  Network Using Genes Influence Evaluation",,"Journal of Biomedical Informatics,2020,103661,ISSN 1532-0464","10.1016/j.jbi.2020.103661",,"q-bio.MN","http://creativecommons.org/licenses/by-nc-sa/4.0/","  Cancer disease occurs because of a disorder in the cellular regulatory
mechanism, Which causes cellular malformation. The genes that start the
malformation are called Cancer driver genes (CDGs) . Numerous computational
methods have been introduced to identify cancer driver genes that use the
concept of mutation.Regarding abnormalities spread in human cell and tumor
development, CDGs are likely to be the potential types of gene with high
influence in the network. This increases the importance of influence diffusion
concept for the identification of CDGs.recently developed a method based on
influence maximization for identifying cancer driver genes. One of the
challenges in these types of networks is to find the power of regulatory
interaction between edges.The current study developed a technique to identify
cancer driver gene and predict the impact of regulatory interactions in a
transcriptional regulatory network. This technique utilizes the concept of
influence diffusion and optimizes the Hyperlink-Induced Topic Search algorithm
based on the influence diffusion. The results suggest the better performance of
our proposed technique than the other computational and network-based
approaches.
","[{""version"":""v1"",""created"":""Sun, 26 Jan 2020 16:30:05 GMT""}]","2020-12-16"
"2001.09482","Eldar Ganiev","Eldar Ganiev, Niharika Rout, Benedikt Wach (for the Belle II
  Collaboration)","Hadronic $B$ decay reconstruction in early Belle II data","6 pages, 7 figures, Contribution to the Proceedings of the 18th
  International Conference on B-Physics at Frontier Machines - Beauty2019 - 29
  September / 4 October, 2019, Ljubljana, Slovenia","PoS (Beauty2019) 062",,"BELLE2-CONF-PROC-2020-001","hep-ex","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Belle II is an experiment designed to study billions of $\tau$-lepton, $b$-
and $c$-quark decays observed with low background in asymmetric-energy
electron-positron collisions at the SuperKEKB $B$-factory. In March 2019, the
newly completed Belle II started operating and collected its first physics data
reaching 10 fb$^{-1}$ to date. We report the reconstruction of prominent
signals from various hadronic $B$ decays including $B^{-}\to D^{(*)0}\pi^{-}$,
$B^{0}\to D^{-}K^{+}$, and $B^{0}\to K^{+}\pi^{-}$ in the first data set
corresponding to 5.15 fb$^{-1}$. These results show a remarkable level of early
understanding of detector performance.
","[{""version"":""v1"",""created"":""Sun, 26 Jan 2020 16:30:06 GMT""}]","2020-01-28"
"2001.09483","Xu Han","Xu Han, Wei Fu, Changchun Zhong, Chang-Ling Zou, Yuntao Xu, Ayed Al
  Sayem, Mingrui Xu, Sihao Wang, Risheng Cheng, Liang Jiang, Hong X. Tang","Cavity piezo-mechanics for superconducting-nanophotonic quantum
  interface",,,"10.1038/s41467-020-17053-3",,"physics.optics quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Hybrid quantum systems are essential for the realization of distributed
quantum networks. In particular, piezo-mechanics operating at typical
superconducting qubit frequencies features low thermal excitations, and offers
an appealing platform to bridge superconducting quantum processors and optical
telecommunication channels. However, integrating superconducting and
optomechanical elements at cryogenic temperatures with sufficiently strong
interactions remains a tremendous challenge. Here, we report an integrated
superconducting cavity piezo-optomechanical platform where 10-GHz phonons are
resonantly coupled with photons in a superconducting and a nanophotonic
cavities at the same time. Benefited from the achieved large piezo-mechanical
cooperativity ($C_\mathrm{em}\sim7$) and the enhanced optomechanical coupling
boosted by a pulsed optical pump, we demonstrate coherent interactions at
cryogenic temperatures via the observation of efficient microwave-optical
photon conversion. This hybrid interface makes a substantial step towards
quantum communication at large scale, as well as novel explorations in
microwave-optical photon entanglement and quantum sensing mediated by gigahertz
phonons.
","[{""version"":""v1"",""created"":""Sun, 26 Jan 2020 16:33:23 GMT""},{""version"":""v2"",""created"":""Fri, 21 Feb 2020 05:01:54 GMT""}]","2020-08-26"
"2001.09484","Masaki Aida","Masaki Aida, Chisa Takano and Masaki Ogura","On the fundamental equation of user dynamics and the structure of online
  social networks","7 pages, 2 figures. This is a typo-fixed version of the paper
  published in NetSci-X 2020","Proceedings of NetSci-X 2020: Sixth International Winter School
  and Conference on Network Science, pp. 155-170 (2020)","10.1007/978-3-030-38965-9_11",,"cs.SI physics.soc-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Online social networks suffer from explosive user dynamics such as flaming
that can seriously affect social activities in the real world because the
dynamics have growth rates that can overwhelm our rational decision making
faculties. Therefore, a deeper understanding of user dynamics in online social
networks is a fundamental problem in computer and information science. One of
the effective user dynamics models is the networked oscillation model; it uses
a second-order differential equation with Laplacian matrix. Although our
previous study indicates that the oscillation model provides us with a minimal
but effective model of user interactions, there still remains the open problem
as to the existence of a first-order fundamental differential equation that
respects the structure of the original network. This paper fills in this gap
and shows that, by doubling the dimension of the state space, we can explicitly
but naturally construct a fundamental equation that fully respects the
structure of the original network.
","[{""version"":""v1"",""created"":""Sun, 26 Jan 2020 16:51:44 GMT""}]","2020-01-29"
"2001.09485","Zafeirios Fountas PhD","Cong Bao, Zafeirios Fountas, Temitayo Olugbade, Nadia
  Bianchi-Berthouze","Multimodal Data Fusion based on the Global Workspace Theory","12 pages, 5 figures",,,,"cs.LG stat.ML","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We propose a novel neural network architecture, named the Global Workspace
Network (GWN), which addresses the challenge of dynamic and unspecified
uncertainties in multimodal data fusion. Our GWN is a model of attention across
modalities and evolving through time, and is inspired by the well-established
Global Workspace Theory from the field of cognitive science. The GWN achieved
average F1 score of 0.92 for discrimination between pain patients and healthy
participants and average F1 score = 0.75 for further classification of three
pain levels for a patient, both based on the multimodal EmoPain dataset
captured from people with chronic pain and healthy people performing different
types of exercise movements in unconstrained settings. In these tasks, the GWN
significantly outperforms the typical fusion approach of merging by
concatenation. We further provide extensive analysis of the behaviour of the
GWN and its ability to address uncertainties (hidden noise) in multimodal data.
","[{""version"":""v1"",""created"":""Sun, 26 Jan 2020 16:52:43 GMT""},{""version"":""v2"",""created"":""Sun, 20 Sep 2020 15:00:13 GMT""}]","2020-09-22"
